run_id,algorithm,graph,n_nodes,n_edges,graph_params,license_config,rep,seed,ego_id,density,avg_degree,clustering,components,total_cost,cost_per_node,time_ms,license_counts_json,algo_params_json,warm_start,valid,issues,groups,group_size_mean,group_size_median,group_size_p90,image_path,notes,step,mutation_params_json,mutations
20250913_202940_dynamic_real,ILPSolver,facebook_ego,52,201,"{""ego_id"": ""3980""}",duolingo_super,0,16345,3980,0.1515837104072398,7.730769230769231,0.7189311006529392,1,276.52000000000004,5.317692307692308,310.32695399972,"{""Family"": 9, ""Individual"": 1}","{""last_status"": ""Optimal"", ""last_objective"": 276.5200000000001}",False,True,0,10,5.2,6.0,6.0,,,4,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",Removed nodes: [4028]; Added 5 edges
20250913_202940_dynamic_real,ILPSolver,facebook_ego,52,199,"{""ego_id"": ""3980""}",duolingo_super,0,17345,3980,0.15007541478129713,7.653846153846154,0.7190025762388229,1,276.52000000000004,5.317692307692308,264.66024500041385,"{""Family"": 9, ""Individual"": 1}","{""last_status"": ""Optimal"", ""last_objective"": 276.5200000000001}",False,True,0,10,5.2,6.0,6.0,,,5,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",Removed 2 edges
20250913_202940_dynamic_real,ILPSolver,facebook_ego,52,199,"{""ego_id"": ""3980""}",duolingo_super,0,18345,3980,0.15007541478129713,7.653846153846154,0.7190025762388229,1,276.52000000000004,5.317692307692308,241.58118000013928,"{""Family"": 9, ""Individual"": 1}","{""last_status"": ""Optimal"", ""last_objective"": 276.5200000000001}",False,True,0,10,5.2,6.0,6.0,,,6,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",
20250913_202940_dynamic_real,ILPSolver,facebook_ego,52,199,"{""ego_id"": ""3980""}",duolingo_super,0,19345,3980,0.15007541478129713,7.653846153846154,0.7190025762388229,1,276.52000000000004,5.317692307692308,234.18940699957602,"{""Family"": 9, ""Individual"": 1}","{""last_status"": ""Optimal"", ""last_objective"": 276.5200000000001}",False,True,0,10,5.2,6.0,6.0,,,7,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",
20250913_202940_dynamic_real,ILPSolver,facebook_ego,52,199,"{""ego_id"": ""3980""}",duolingo_super,0,20345,3980,0.15007541478129713,7.653846153846154,0.7190025762388229,1,276.52000000000004,5.317692307692308,262.3728039998241,"{""Family"": 9, ""Individual"": 1}","{""last_status"": ""Optimal"", ""last_objective"": 276.5200000000001}",False,True,0,10,5.2,6.0,6.0,,,8,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",
20250913_202940_dynamic_real,ILPSolver,facebook_ego,52,199,"{""ego_id"": ""3980""}",duolingo_super,0,21345,3980,0.15007541478129713,7.653846153846154,0.7190025762388229,1,276.52000000000004,5.317692307692308,290.85371300061524,"{""Family"": 9, ""Individual"": 1}","{""last_status"": ""Optimal"", ""last_objective"": 276.5200000000001}",False,True,0,10,5.2,6.0,6.0,,,9,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",
20250913_202940_dynamic_real,ILPSolver,facebook_ego,53,202,"{""ego_id"": ""3980""}",duolingo_super,0,22345,3980,0.14658925979680695,7.622641509433962,0.7004050433538137,1,276.52000000000004,5.217358490566038,311.48581599973113,"{""Family"": 9, ""Individual"": 1}","{""last_status"": ""Optimal"", ""last_objective"": 276.5200000000001}",False,True,0,10,5.3,6.0,6.0,,,10,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",Added nodes: [4039]
20250913_202940_dynamic_real,ILPSolver,facebook_ego,53,202,"{""ego_id"": ""3980""}",duolingo_super,0,23345,3980,0.14658925979680695,7.622641509433962,0.7004050433538137,1,276.52000000000004,5.217358490566038,348.78183900036674,"{""Family"": 9, ""Individual"": 1}","{""last_status"": ""Optimal"", ""last_objective"": 276.5200000000001}",False,True,0,10,5.3,6.0,6.0,,,11,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",
20250913_202940_dynamic_real,ILPSolver,facebook_ego,54,205,"{""ego_id"": ""3980""}",duolingo_super,0,24345,3980,0.143256464011181,7.592592592592593,0.7022534378055534,1,290.51,5.379814814814814,17550.367654000183,"{""Family"": 9, ""Individual"": 2}","{""last_status"": ""Optimal"", ""last_objective"": 290.5100000000001}",False,True,0,11,4.909090909090909,6.0,6.0,,,12,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",Added nodes: [4040]
20250913_202940_dynamic_real,ILPSolver,facebook_ego,54,205,"{""ego_id"": ""3980""}",duolingo_super,0,25345,3980,0.143256464011181,7.592592592592593,0.7022534378055534,1,290.51,5.379814814814814,17497.314127999744,"{""Family"": 9, ""Individual"": 2}","{""last_status"": ""Optimal"", ""last_objective"": 290.5100000000001}",False,True,0,11,4.909090909090909,6.0,6.0,,,13,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",
20250913_202940_dynamic_real,ILPSolver,facebook_ego,54,205,"{""ego_id"": ""3980""}",duolingo_super,0,26345,3980,0.143256464011181,7.592592592592593,0.7022534378055534,1,290.51,5.379814814814814,17160.523331999684,"{""Family"": 9, ""Individual"": 2}","{""last_status"": ""Optimal"", ""last_objective"": 290.5100000000001}",False,True,0,11,4.909090909090909,6.0,6.0,,,14,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",
20250913_202940_dynamic_real,ILPSolver,facebook_ego,54,205,"{""ego_id"": ""3980""}",duolingo_super,0,27345,3980,0.143256464011181,7.592592592592593,0.7022534378055534,1,290.51,5.379814814814814,17106.946148000134,"{""Family"": 9, ""Individual"": 2}","{""last_status"": ""Optimal"", ""last_objective"": 290.5100000000001}",False,True,0,11,4.909090909090909,6.0,6.0,,,15,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",
20250913_202940_dynamic_real,ILPSolver,facebook_ego,55,206,"{""ego_id"": ""3980""}",duolingo_super,0,28345,3980,0.13872053872053872,7.490909090909091,0.6879424937572981,1,290.51,5.282,1582.4796760007303,"{""Family"": 9, ""Individual"": 2}","{""last_status"": ""Optimal"", ""last_objective"": 290.5100000000001}",False,True,0,11,5.0,6.0,6.0,,,16,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",Added nodes: [4041]
20250913_202940_dynamic_real,ILPSolver,facebook_ego,55,207,"{""ego_id"": ""3980""}",duolingo_super,0,29345,3980,0.1393939393939394,7.527272727272727,0.685084632664143,1,290.51,5.282,837.1910930000013,"{""Family"": 9, ""Individual"": 2}","{""last_status"": ""Optimal"", ""last_objective"": 290.5100000000001}",False,True,0,11,5.0,6.0,6.0,,,17,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",Added 1 edges
20250913_202940_dynamic_real,ILPSolver,facebook_ego,55,207,"{""ego_id"": ""3980""}",duolingo_super,0,30345,3980,0.1393939393939394,7.527272727272727,0.685084632664143,1,290.51,5.282,826.8595019999339,"{""Family"": 9, ""Individual"": 2}","{""last_status"": ""Optimal"", ""last_objective"": 290.5100000000001}",False,True,0,11,5.0,6.0,6.0,,,18,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",
20250913_202940_dynamic_real,ILPSolver,facebook_ego,55,207,"{""ego_id"": ""3980""}",duolingo_super,0,31345,3980,0.1393939393939394,7.527272727272727,0.6495822636122182,1,276.52000000000004,5.027636363636364,259.03157199991256,"{""Family"": 9, ""Individual"": 1}","{""last_status"": ""Optimal"", ""last_objective"": 276.5200000000001}",False,True,0,10,5.5,6.0,6.0,,,19,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",Added 3 edges; Removed 3 edges
20250913_202940_dynamic_real,ILPSolver,facebook_ego,55,207,"{""ego_id"": ""3980""}",duolingo_super,0,32345,3980,0.1393939393939394,7.527272727272727,0.6495822636122182,1,276.52000000000004,5.027636363636364,244.51344000044628,"{""Family"": 9, ""Individual"": 1}","{""last_status"": ""Optimal"", ""last_objective"": 276.5200000000001}",False,True,0,10,5.5,6.0,6.0,,,20,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",
20250913_202940_dynamic_real,ILPSolver,facebook_ego,55,212,"{""ego_id"": ""3980""}",duolingo_super,0,33345,3980,0.14276094276094276,7.709090909090909,0.6244184659465106,1,276.52000000000004,5.027636363636364,1948.028305999287,"{""Family"": 9, ""Individual"": 1}","{""last_status"": ""Optimal"", ""last_objective"": 276.5200000000001}",False,True,0,10,5.5,6.0,6.0,,,21,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",Added 5 edges
20250913_202940_dynamic_real,ILPSolver,facebook_ego,55,213,"{""ego_id"": ""3980""}",duolingo_super,0,34345,3980,0.14343434343434344,7.745454545454545,0.6159318936282869,1,276.52000000000004,5.027636363636364,1146.7498910005816,"{""Family"": 9, ""Individual"": 1}","{""last_status"": ""Optimal"", ""last_objective"": 276.5200000000001}",False,True,0,10,5.5,6.0,6.0,,,22,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",Added 2 edges; Removed 1 edges
20250913_202940_dynamic_real,ILPSolver,facebook_ego,55,213,"{""ego_id"": ""3980""}",duolingo_super,0,35345,3980,0.14343434343434344,7.745454545454545,0.6159318936282869,1,276.52000000000004,5.027636363636364,1202.339897999991,"{""Family"": 9, ""Individual"": 1}","{""last_status"": ""Optimal"", ""last_objective"": 276.5200000000001}",False,True,0,10,5.5,6.0,6.0,,,23,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",
20250913_202940_dynamic_real,ILPSolver,facebook_ego,55,213,"{""ego_id"": ""3980""}",duolingo_super,0,36345,3980,0.14343434343434344,7.745454545454545,0.6159318936282869,1,276.52000000000004,5.027636363636364,1198.6680799991518,"{""Family"": 9, ""Individual"": 1}","{""last_status"": ""Optimal"", ""last_objective"": 276.5200000000001}",False,True,0,10,5.5,6.0,6.0,,,24,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",
20250913_202940_dynamic_real,ILPSolver,facebook_ego,56,219,"{""ego_id"": ""3980""}",duolingo_super,0,37345,3980,0.1422077922077922,7.821428571428571,0.5885649398524153,1,290.51,5.187678571428571,17619.865812999706,"{""Family"": 9, ""Individual"": 2}","{""last_status"": ""Optimal"", ""last_objective"": 290.5100000000001}",False,True,0,11,5.090909090909091,6.0,6.0,,,25,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",Added nodes: [4042]; Added 3 edges
20250913_202940_dynamic_real,ILPSolver,facebook_ego,56,224,"{""ego_id"": ""3980""}",duolingo_super,0,38345,3980,0.14545454545454545,8.0,0.580605747535006,1,290.51,5.187678571428571,46080.848997999965,"{""Family"": 9, ""Individual"": 2}","{""last_status"": ""Optimal"", ""last_objective"": 290.5100000000001}",False,True,0,11,5.090909090909091,6.0,6.0,,,26,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",Added 5 edges
20250913_202940_dynamic_real,ILPSolver,facebook_ego,56,224,"{""ego_id"": ""3980""}",duolingo_super,0,39345,3980,0.14545454545454545,8.0,0.580605747535006,1,290.51,5.187678571428571,47655.051282000386,"{""Family"": 9, ""Individual"": 2}","{""last_status"": ""Optimal"", ""last_objective"": 290.5100000000001}",False,True,0,11,5.090909090909091,6.0,6.0,,,27,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",
20250913_202940_dynamic_real,ILPSolver,facebook_ego,56,224,"{""ego_id"": ""3980""}",duolingo_super,0,40345,3980,0.14545454545454545,8.0,0.580605747535006,1,290.51,5.187678571428571,47490.058073,"{""Family"": 9, ""Individual"": 2}","{""last_status"": ""Optimal"", ""last_objective"": 290.5100000000001}",False,True,0,11,5.090909090909091,6.0,6.0,,,28,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",
20250913_202940_dynamic_real,ILPSolver,facebook_ego,56,224,"{""ego_id"": ""3980""}",duolingo_super,0,41345,3980,0.14545454545454545,8.0,0.580605747535006,1,290.51,5.187678571428571,46648.189090000415,"{""Family"": 9, ""Individual"": 2}","{""last_status"": ""Optimal"", ""last_objective"": 290.5100000000001}",False,True,0,11,5.090909090909091,6.0,6.0,,,29,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",
20250913_202940_dynamic_real,ILPSolver,facebook_ego,56,224,"{""ego_id"": ""3980""}",duolingo_super,0,42345,3980,0.14545454545454545,8.0,0.580605747535006,1,290.51,5.187678571428571,47170.37204200005,"{""Family"": 9, ""Individual"": 2}","{""last_status"": ""Optimal"", ""last_objective"": 290.5100000000001}",False,True,0,11,5.090909090909091,6.0,6.0,,,30,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",
20250913_202940_dynamic_real,ILPSolver,facebook_ego,56,224,"{""ego_id"": ""3980""}",duolingo_super,0,43345,3980,0.14545454545454545,8.0,0.580605747535006,1,290.51,5.187678571428571,47615.280816999984,"{""Family"": 9, ""Individual"": 2}","{""last_status"": ""Optimal"", ""last_objective"": 290.5100000000001}",False,True,0,11,5.090909090909091,6.0,6.0,,,31,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",
20250913_202940_dynamic_real,ILPSolver,facebook_ego,56,225,"{""ego_id"": ""3980""}",duolingo_super,0,44345,3980,0.1461038961038961,8.035714285714286,0.5778421420928292,1,nan,0.0,60000.0,{},{},False,False,0,0,0.0,0.0,0.0,,timeout,32,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",Added 1 edges
20250913_202940_dynamic_real,ILPSolver,facebook_ego,151,1843,"{""ego_id"": ""414""}",duolingo_super,0,12345,414,0.16273730684326712,24.410596026490065,0.7272371269176219,1,nan,0.0,60000.0,{},{},False,False,0,0,0.0,0.0,0.0,,timeout,0,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 3, ""max_nodes_remove"": 2, ""max_edges_add"": 55, ""max_edges_remove"": 36}",
20250913_202940_dynamic_real,ILPSolver,facebook_ego,169,1824,"{""ego_id"": ""686""}",duolingo_super,0,12345,686,0.12848689771766694,21.585798816568047,0.6303995866227038,1,nan,0.0,60000.0,{},{},False,False,0,0,0.0,0.0,0.0,,timeout,0,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 3, ""max_nodes_remove"": 2, ""max_edges_add"": 54, ""max_edges_remove"": 36}",
20250913_202940_dynamic_real,ILPSolver,facebook_ego,62,331,"{""ego_id"": ""698""}",duolingo_super,0,12345,698,0.17503966155473294,10.67741935483871,0.8112772100244873,1,nan,0.0,60000.0,{},{},False,False,0,0,0.0,0.0,0.0,,timeout,0,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 9, ""max_edges_remove"": 6}",
20250913_202940_dynamic_real,GreedyAlgorithm,facebook_ego,334,2852,"{""ego_id"": ""0""}",duolingo_super,0,12345,0,0.05128481775188362,17.077844311377245,0.6820047114277957,1,2619.67,7.843323353293413,2.2997449996182695,"{""Family"": 50, ""Individual"": 83}",{},False,True,0,133,2.511278195488722,1.0,6.0,,,0,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 6, ""max_nodes_remove"": 5, ""max_edges_add"": 85, ""max_edges_remove"": 57}",
20250913_202940_dynamic_real,GreedyAlgorithm,facebook_ego,334,2852,"{""ego_id"": ""0""}",duolingo_super,0,13345,0,0.05128481775188362,17.077844311377245,0.6820047114277957,1,2619.67,7.843323353293413,2.1612410000670934,"{""Family"": 50, ""Individual"": 83}",{},False,True,0,133,2.511278195488722,1.0,6.0,,,1,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 6, ""max_nodes_remove"": 5, ""max_edges_add"": 85, ""max_edges_remove"": 57}",
