,license_config,step,warm_label,metric,count,mean,median,std,min,max
216,duolingo_p_5,4,ciepły start,time_s,36,1.7194053251126509,0.900649480499851,2.205239980568076,0.1967057220026618,11.149776520003796
217,duolingo_p_5,4,ciepły start,total_cost,36,86.30555555555553,75.99999999999999,46.15614458053967,34.99999999999999,154.99999999999997
218,duolingo_p_5,4,ciepły start,cost_per_node,36,0.9165109114346541,0.9138388123011663,0.0343463223693816,0.8536585365853656,0.9756097560975607
219,duolingo_p_5,4,zimny start,time_s,33,0.1825332554519374,0.0009469009964959696,0.5041429230507533,0.0004251809878041968,2.24584604499978
220,duolingo_p_5,4,zimny start,total_cost,33,95.24242424242422,73.99999999999999,57.906730126466236,34.99999999999999,239.99999999999994
221,duolingo_p_5,4,zimny start,cost_per_node,33,1.0487719961431419,0.9146341463414632,0.23873989644715693,0.8374999999999998,1.512195121951219
222,duolingo_p_5,5,ciepły start,time_s,36,1.7219615914436872,0.9032612705050269,2.1951228832336573,0.23396724100166463,11.497362099995373
223,duolingo_p_5,5,ciepły start,total_cost,36,86.2222222222222,75.99999999999999,45.977081937548654,34.99999999999999,154.99999999999997
224,duolingo_p_5,5,ciepły start,cost_per_node,36,0.9160429753610368,0.9164365700260775,0.03482135212661428,0.8490566037735847,0.9756097560975607
225,duolingo_p_5,5,zimny start,time_s,33,0.21467018975641677,0.0009489789954386652,0.7174007183669242,0.0004440789925865829,3.881042962006177
226,duolingo_p_5,5,zimny start,total_cost,33,93.51515151515149,73.99999999999999,55.02051958821885,34.99999999999999,231.99999999999994
227,duolingo_p_5,5,zimny start,cost_per_node,33,1.0344999482648405,0.9146341463414632,0.22139960584065765,0.8395061728395059,1.512195121951219
228,duolingo_p_5,6,ciepły start,time_s,36,1.7358995834155293,0.8133853180042934,2.2593947681656608,0.11966485998709686,11.312834903001203
229,duolingo_p_5,6,ciepły start,total_cost,36,86.24999999999997,75.99999999999999,45.97600305749573,34.99999999999999,154.99999999999997
230,duolingo_p_5,6,ciepły start,cost_per_node,36,0.9163817287485708,0.9164365700260775,0.0359466413705564,0.8490566037735847,0.9756097560975607
231,duolingo_p_5,6,zimny start,time_s,33,0.2223159263927355,0.0009514189878245816,0.735463735643936,0.00037451500247698277,3.9793288380024014
232,duolingo_p_5,6,zimny start,total_cost,33,94.21212121212119,73.99999999999999,55.11735070270383,34.99999999999999,227.99999999999994
233,duolingo_p_5,6,zimny start,cost_per_node,33,1.049122490780209,0.9146341463414632,0.24256968101607243,0.8395061728395059,1.6097560975609753
234,duolingo_p_5,7,ciepły start,time_s,36,1.7314323195831902,0.9113294469934772,2.2054861691503866,0.255768403003458,11.496475708001526
235,duolingo_p_5,7,ciepły start,total_cost,36,86.2222222222222,75.99999999999999,46.006900793630074,34.99999999999999,154.99999999999997
236,duolingo_p_5,7,ciepły start,cost_per_node,36,0.9157042219735031,0.9164365700260775,0.036443352231675274,0.8490566037735847,0.9756097560975607
237,duolingo_p_5,7,zimny start,time_s,33,0.2135661941526147,0.000908258996787481,0.7025137668931419,0.0003697200008900836,3.838444403998437
238,duolingo_p_5,7,zimny start,total_cost,33,95.09090909090907,73.99999999999999,57.63590657977652,34.99999999999999,235.99999999999994
239,duolingo_p_5,7,zimny start,cost_per_node,33,1.0491315293687842,0.9146341463414632,0.2413194958959022,0.8395061728395059,1.6585365853658531
240,duolingo_p_5,8,ciepły start,time_s,36,1.6238616251935634,0.8555675119932857,2.263786058761108,0.18249695500708185,12.001606459991308
241,duolingo_p_5,8,ciepły start,total_cost,36,86.2222222222222,75.99999999999999,46.006900793630074,34.99999999999999,154.99999999999997
242,duolingo_p_5,8,ciepły start,cost_per_node,36,0.9157042219735031,0.9164365700260775,0.036443352231675274,0.8490566037735847,0.9756097560975607
243,duolingo_p_5,8,zimny start,time_s,33,0.24325836290804684,0.001046713994583115,0.7970530884631133,0.0004628520109690726,4.270099493005546
244,duolingo_p_5,8,zimny start,total_cost,33,95.78787878787875,73.99999999999999,59.84811900540272,34.99999999999999,245.99999999999994
245,duolingo_p_5,8,zimny start,cost_per_node,33,1.055958590524219,0.9146341463414632,0.2558594181661826,0.8395061728395059,1.6829268292682922
246,duolingo_p_5,9,ciepły start,time_s,36,1.7592214814455172,0.9102678180061048,2.3435015114152575,0.1785233020054875,12.06340844600345
247,duolingo_p_5,9,ciepły start,total_cost,36,86.36111111111109,76.49999999999999,46.02058718057,34.99999999999999,154.99999999999997
248,duolingo_p_5,9,ciepły start,cost_per_node,36,0.9142546819686578,0.9169508221565505,0.038116644473455134,0.8490566037735847,0.9756097560975607
249,duolingo_p_5,9,zimny start,time_s,33,0.20837337236144143,0.0009118769958149642,0.5938643132170331,0.0003436100087128579,2.7998944999999367
250,duolingo_p_5,9,zimny start,total_cost,33,96.21212121212119,74.99999999999999,57.872034252174394,34.99999999999999,243.99999999999994
251,duolingo_p_5,9,zimny start,cost_per_node,33,1.065175482501482,0.9146341463414632,0.2687618186455077,0.8414634146341461,1.6585365853658531
252,duolingo_p_5,10,ciepły start,time_s,36,1.6132992217482953,0.8219845024941606,2.169852199324063,0.16154053100035526,11.401314033995732
253,duolingo_p_5,10,ciepły start,total_cost,36,86.74999999999997,76.99999999999999,45.69362256220382,35.99999999999999,154.99999999999997
254,duolingo_p_5,10,ciepły start,cost_per_node,36,0.9137876570746566,0.9169508221565505,0.03797845870962836,0.8490566037735847,0.9759036144578311
255,duolingo_p_5,10,zimny start,time_s,33,0.19732497503035562,0.0008920100081013516,0.6030519413184976,0.0003417980042286217,2.859892063002917
256,duolingo_p_5,10,zimny start,total_cost,33,94.87878787878785,74.99999999999999,56.712960145674344,35.99999999999999,228.99999999999994
257,duolingo_p_5,10,zimny start,cost_per_node,33,1.0373956785419478,0.9047619047619045,0.23098153349544998,0.8414634146341461,1.6190476190476186
258,duolingo_p_5,11,ciepły start,time_s,36,1.8492787002497708,0.9943989204984973,2.3418090610106246,0.1445557480037678,12.47293279900623
259,duolingo_p_5,11,ciepły start,total_cost,36,87.19444444444441,77.49999999999999,46.44432577641101,34.99999999999999,157.99999999999997
260,duolingo_p_5,11,ciepły start,cost_per_node,36,0.9136084055138013,0.9256787850897374,0.03888843938942717,0.8437499999999998,0.9761904761904759
261,duolingo_p_5,11,zimny start,time_s,33,0.2190312476071113,0.0009226280089933424,0.6301117596379346,0.000390953995520249,2.9635132319963304
262,duolingo_p_5,11,zimny start,total_cost,33,96.3333333333333,74.99999999999999,57.66154842411592,34.99999999999999,236.99999999999994
263,duolingo_p_5,11,zimny start,cost_per_node,33,1.0511813003242978,0.903614457831325,0.254285785978705,0.8414634146341461,1.6279069767441856
264,duolingo_p_5,12,ciepły start,time_s,36,1.772776815109359,0.9064212594967103,2.4502980901840656,0.19050943999900483,13.24207444700005
265,duolingo_p_5,12,ciepły start,total_cost,36,87.2222222222222,76.99999999999999,46.442044443192756,34.99999999999999,157.99999999999997
266,duolingo_p_5,12,ciepły start,cost_per_node,36,0.9139430775352202,0.9200954762446008,0.039696609088522,0.8437499999999998,0.9761904761904759
267,duolingo_p_5,12,zimny start,time_s,33,0.18782877230268874,0.0008815129986032844,0.5578570345244794,0.0004403860075399279,2.7230760759994155
268,duolingo_p_5,12,zimny start,total_cost,33,96.54545454545452,73.99999999999999,59.43173127057784,34.99999999999999,260.99999999999994
269,duolingo_p_5,12,zimny start,cost_per_node,33,1.0465679048593355,0.9024390243902438,0.24585974278378575,0.8414634146341461,1.6111111111111107
270,duolingo_p_5,13,ciepły start,time_s,36,1.6037841617221096,0.9227795804981724,2.2099863957343997,0.0017666450003162026,11.902940410000156
271,duolingo_p_5,13,ciepły start,total_cost,36,87.49999999999997,76.99999999999999,46.17080091511145,35.99999999999999,157.99999999999997
272,duolingo_p_5,13,ciepły start,cost_per_node,36,0.9140335478174332,0.9200954762446008,0.038777171064221565,0.8437499999999998,0.9759036144578311
273,duolingo_p_5,13,zimny start,time_s,33,0.1559539323030604,0.0009229120041709392,0.40733207443063413,0.0004360599996289238,1.568283287997474
274,duolingo_p_5,13,zimny start,total_cost,33,97.60606060606058,74.99999999999999,59.176082264046606,35.99999999999999,250.99999999999994
275,duolingo_p_5,13,zimny start,cost_per_node,33,1.062233150769404,0.9047619047619045,0.27232779508276955,0.8433734939759034,1.6666666666666663
276,duolingo_p_5,14,ciepły start,time_s,36,1.6773309202221247,0.8732206804997986,2.1841953257243434,0.11127689199929593,11.206187007002882
277,duolingo_p_5,14,ciepły start,total_cost,36,87.49999999999997,76.99999999999999,46.17080091511145,35.99999999999999,157.99999999999997
278,duolingo_p_5,14,ciepły start,cost_per_node,36,0.9140335478174332,0.9200954762446008,0.038777171064221565,0.8437499999999998,0.9759036144578311
279,duolingo_p_5,14,zimny start,time_s,33,0.13346994248400512,0.0008945369918365031,0.3511170857998529,0.00041345099452883,1.2430350500071654
280,duolingo_p_5,14,zimny start,total_cost,33,96.39393939393936,73.99999999999999,57.849988868808005,35.99999999999999,247.99999999999994
281,duolingo_p_5,14,zimny start,cost_per_node,33,1.046079389392109,0.9302325581395345,0.24553411499082461,0.8433734939759034,1.6279069767441856
282,duolingo_p_5,15,ciepły start,time_s,36,1.5924156938870309,0.9842949645026238,2.1499611510339776,0.18958839299739336,12.05994922699756
283,duolingo_p_5,15,ciepły start,total_cost,36,87.83333333333331,77.99999999999999,45.86595375968665,35.99999999999999,157.99999999999997
284,duolingo_p_5,15,ciepły start,cost_per_node,36,0.9146729738061433,0.926119572630143,0.038795426129985836,0.8437499999999998,0.9759036144578311
285,duolingo_p_5,15,zimny start,time_s,33,0.1414155655163058,0.0008656440040795133,0.3726028479649904,0.0004637169913621619,1.3496057340089465
286,duolingo_p_5,15,zimny start,total_cost,33,96.66666666666664,73.99999999999999,56.34140721233953,35.99999999999999,247.99999999999994
287,duolingo_p_5,15,zimny start,cost_per_node,33,1.0516324779071349,0.9176470588235291,0.25075876453485263,0.8433734939759034,1.5476190476190472
288,netflix,0,ciepły start,time_s,36,1.5747460462492502,0.7610014575002424,1.996584948197817,0.13997713300341275,8.685756728002161
289,netflix,0,ciepły start,total_cost,36,59.919342545320106,47.51591460415943,34.40343210514246,21.679034923246043,123.34400168270734
290,netflix,0,ciepły start,cost_per_node,36,0.6376024826112138,0.6044648823281943,0.07726346331641361,0.5419758730811511,0.7781802834389066
291,netflix,0,zimny start,time_s,33,0.08408330593991911,0.001027242993586697,0.24051278855020067,0.0003441689987084828,1.170900384997367
292,netflix,0,zimny start,total_cost,33,70.75542822846138,51.22076460223655,46.594433625857135,21.679034923246043,203.6535012043442
293,netflix,0,zimny start,cost_per_node,33,0.785527966295355,0.6997151197241727,0.23425609584711723,0.5419758730811511,1.272834382527151
294,netflix,1,ciepły start,time_s,36,1.591636591138821,0.7827045610029018,2.0471671660787414,0.1692872179992264,9.334343621994776
295,netflix,1,ciepły start,total_cost,36,60.067644401138324,48.04980128510504,34.13975458909755,22.746808285137266,124.41177504459857
296,netflix,1,ciepły start,cost_per_node,36,0.632521677136801,0.6055362621879576,0.07291431954498014,0.5548002020765187,0.7727439443763886
297,netflix,1,zimny start,time_s,31,0.08940426761335167,0.0008691100010764785,0.2903655467911002,0.0003970329998992383,1.2605021979979938
298,netflix,1,zimny start,total_cost,31,74.59696422385515,56.91555586565641,47.492042296531814,23.2645165818118,204.52713395498245
299,netflix,1,zimny start,cost_per_node,31,0.8109801433830294,0.695275928918084,0.24594476775921045,0.5674272337027267,1.388184289406254
300,netflix,2,ciepły start,time_s,36,1.5587098095285101,0.8130890740030736,1.990481084683058,0.17573537700081943,8.767634645002545
301,netflix,2,ciepły start,total_cost,36,59.847438615226416,48.01744451656288,34.02771620822096,22.746808285137266,124.41177504459857
302,netflix,2,ciepły start,cost_per_node,36,0.6298772529374038,0.6055362621879576,0.07154001553484447,0.5548002020765187,0.7727439443763886
303,netflix,2,zimny start,time_s,31,0.09761906096724898,0.0010679190017981457,0.29367567288030105,0.0003649229984148405,1.2062523999993573
304,netflix,2,zimny start,total_cost,31,74.82763667055893,54.294657613741585,47.837623516835855,23.2645165818118,202.39158723120002
305,netflix,2,zimny start,cost_per_node,31,0.8103693239127963,0.695275928918084,0.2398320910407234,0.5674272337027267,1.263492352097449
306,netflix,3,ciepły start,time_s,36,1.5989682953056925,0.7625290749965643,2.1096890867177063,0.14722966399858706,9.68271075100347
307,netflix,3,ciepły start,total_cost,36,59.97596689026888,47.45120106707511,34.40934483373443,21.679034923246043,125.4795484064898
308,netflix,3,ciepły start,cost_per_node,36,0.6358894483064476,0.619794261192808,0.07526156658740023,0.5419758730811511,0.7903140716422159
309,netflix,3,zimny start,time_s,31,0.07599826938671721,0.0009219940038747154,0.23094288441027597,0.0004053329976159148,1.051641391000885
310,netflix,3,zimny start,total_cost,31,73.61373596686441,53.90637639123569,45.130584615175245,22.68209474805295,192.49041605729957
311,netflix,3,zimny start,cost_per_node,31,0.8119438439934399,0.712657827141036,0.2472104937211223,0.5670523687013237,1.3777591938506653
312,netflix,4,ciepły start,time_s,36,1.5740491994438344,0.8024658350004756,1.9765675851247626,0.16280183799972292,8.527351721997547
313,netflix,4,ciepły start,total_cost,36,59.94900291648374,47.3055956086354,33.35086650828249,22.746808285137266,123.89406674792404
314,netflix,4,ciepły start,cost_per_node,36,0.6369594921017142,0.6177160047474379,0.07297931217634039,0.5545141208912374,0.7970813714043867
315,netflix,4,zimny start,time_s,31,0.08419052777425086,0.000956866999331396,0.25561319973542507,0.000359613994078245,1.0751911560000735
316,netflix,4,zimny start,total_cost,31,74.51346288568186,52.773889492260146,46.31392877482993,23.2645165818118,196.95565011611743
317,netflix,4,zimny start,cost_per_node,31,0.8142416621271751,0.7331570237967082,0.24181948960770913,0.5674272337027267,1.2990058785461593
318,netflix,5,ciepły start,time_s,36,1.5802184369442531,0.7663500745002239,2.0494692128432535,0.17183562999707647,9.345998502998556
319,netflix,5,ciepły start,total_cost,36,59.53555531844505,47.807125521038856,33.05579571936201,22.746808285137266,123.89406674792404
320,netflix,5,ciepły start,cost_per_node,36,0.6322211767288812,0.5953441910068178,0.07205959806552104,0.5548002020765187,0.7970813714043867
321,netflix,5,zimny start,time_s,31,0.08842085312883888,0.0008926059963414446,0.2662076002542212,0.0003761339976335875,1.0839795440042508
322,netflix,5,zimny start,total_cost,31,73.94565378610334,59.11581612652317,45.43269502912512,23.2645165818118,203.006365833501
323,netflix,5,zimny start,cost_per_node,31,0.8121694142982727,0.7331570237967082,0.24614059743824607,0.5674272337027267,1.4418491738176382
324,netflix,6,ciepły start,time_s,36,1.544718217749404,0.7624122075030755,1.9440376313816023,0.1510957829959807,8.568280291001429
325,netflix,6,ciepły start,total_cost,36,59.39624145388854,48.06597966937612,32.949971779300775,22.746808285137266,123.89406674792404
326,netflix,6,ciepły start,cost_per_node,36,0.6310656132326824,0.5952784252170981,0.07196809523266853,0.5548002020765187,0.7970813714043867
327,netflix,6,zimny start,time_s,31,0.08341715067780892,0.0009647879996919072,0.25330393759450937,0.0003669310026452876,1.0822897600010035
328,netflix,6,zimny start,total_cost,31,75.6302932837499,53.84166285415137,48.941424313754816,23.2645165818118,212.7133963961485
329,netflix,6,zimny start,cost_per_node,31,0.8206300873012194,0.7331570237967082,0.25414863048928515,0.5674272337027267,1.3378201031204309
330,netflix,7,ciepły start,time_s,36,1.5668360559165093,0.7870428315000026,2.011211048497942,0.13801403700199444,8.99640171899955
331,netflix,7,ciepły start,total_cost,36,59.26591558059374,47.807125521038856,32.884297191597156,22.746808285137266,123.89406674792404
332,netflix,7,ciepły start,cost_per_node,36,0.6296522870582106,0.5952784252170981,0.07180841638591,0.5548002020765187,0.7970813714043867
333,netflix,7,zimny start,time_s,31,0.0850941089032154,0.000919955004064832,0.25584185686112126,0.0003421170040383003,1.050068980002834
334,netflix,7,zimny start,total_cost,31,74.6053143576725,57.40090739378878,47.32061130575236,23.2645165818118,199.12355360844202
335,netflix,7,zimny start,cost_per_node,31,0.8138001348798225,0.7331570237967082,0.24694751568521953,0.5674272337027267,1.400022131555824
336,netflix,8,ciepły start,time_s,36,1.562326066694772,0.772772721004003,2.0001401526725058,0.15144470400264254,9.073830435998389
337,netflix,8,ciepły start,total_cost,36,59.1643512793364,47.807125521038856,32.84054158675909,22.746808285137266,123.89406674792404
338,netflix,8,ciepły start,cost_per_node,36,0.628477957409576,0.5952784252170981,0.07135125967416547,0.5548002020765187,0.7970813714043867
339,netflix,8,zimny start,time_s,31,0.08683312635454762,0.0008972409996204078,0.26354233857377496,0.000356935997842811,1.0831779259970062
340,netflix,8,zimny start,total_cost,31,73.57302906450494,53.84166285415137,45.33649655790609,23.2645165818118,200.28839727595974
341,netflix,8,zimny start,cost_per_node,31,0.8039566857796138,0.7331570237967082,0.2266864917543489,0.5674272337027267,1.2596754545657844
342,netflix,9,ciepły start,time_s,36,1.5749592744167684,0.7707241880016227,2.0048599445286803,0.1456705310047255,8.756717946998833
343,netflix,9,ciepły start,total_cost,36,59.283891563117145,48.874898882930076,32.659827243416025,22.746808285137266,123.89406674792404
344,netflix,9,ciepły start,cost_per_node,36,0.6288797911054487,0.5981380485315424,0.07083363602031906,0.5516930787282459,0.7970813714043867
345,netflix,9,zimny start,time_s,31,0.08089100003252819,0.0009415090025868268,0.23947673198116753,0.000345264001225587,0.8931090039986884
346,netflix,9,zimny start,total_cost,31,74.09699996154244,55.944852809391655,45.31112443882803,23.2645165818118,194.36710863274476
347,netflix,9,zimny start,cost_per_node,31,0.8093626866614043,0.7331570237967082,0.2329391408357035,0.5674272337027267,1.3068977733125393
348,netflix,10,ciepły start,time_s,36,1.5921681279447109,0.797962775999622,2.0484161530371865,0.16358619299717247,9.47721989799902
349,netflix,10,ciepły start,total_cost,36,59.72789833144566,49.651461327941874,32.294608221855135,23.2645165818118,123.89406674792404
350,netflix,10,ciepły start,cost_per_node,36,0.631856535817012,0.6100281863693235,0.07031459976073805,0.5516930787282459,0.8035264187969303
351,netflix,10,zimny start,time_s,31,0.08712081454887671,0.0008833089959807694,0.25289934505990014,0.0003382020004210062,0.908154716998979
352,netflix,10,zimny start,total_cost,31,74.44979311532467,56.43020433752403,45.420365448242514,23.846938415570648,192.13449160333585
353,netflix,10,zimny start,cost_per_node,31,0.8079610972357905,0.714930504931497,0.23519271873753606,0.5677842479897773,1.3435762937505722
354,netflix,11,ciepły start,time_s,36,1.5914073281102092,0.7926416234986391,2.0037360897948746,0.15460069099935936,8.804356086999178
355,netflix,11,ciepły start,total_cost,36,60.132357938222654,49.69999648075511,33.046919786043006,22.746808285137266,127.09738683359771
356,netflix,11,ciepły start,cost_per_node,36,0.6315680577165343,0.6065149801463726,0.07183987847323474,0.5548002020765187,0.8096716965433094
357,netflix,11,zimny start,time_s,31,0.0964423724517767,0.0009491439996054396,0.27914552500160494,0.0003929310041712597,1.0974876649997896
358,netflix,11,zimny start,total_cost,31,73.99053575537148,55.944852809391655,45.380871930701566,23.2645165818118,200.96788941534504
359,netflix,11,zimny start,cost_per_node,31,0.7968321096844745,0.7063245815910161,0.22079501272647178,0.5674272337027267,1.2946559413118328
360,netflix,12,ciepły start,time_s,36,1.609571564388413,0.7545276554992597,2.104741803083913,0.15309683999657864,9.748538915002428
361,netflix,12,ciepły start,total_cost,36,60.10629276356368,49.68381809648403,32.99256193892507,22.746808285137266,127.09738683359771
362,netflix,12,ciepły start,cost_per_node,36,0.6314373039391485,0.6036259829551083,0.0715430972079411,0.5548002020765187,0.8096716965433094
363,netflix,12,zimny start,time_s,31,0.09953228793470302,0.0010259849950671196,0.2863498878311074,0.0003913379987352527,1.1278239439998288
364,netflix,12,zimny start,total_cost,31,74.28592173915958,55.944852809391655,45.353890548323676,23.2645165818118,196.17908767110563
365,netflix,12,zimny start,cost_per_node,31,0.801072936183494,0.7063245815910161,0.2197685035277438,0.5674272337027267,1.2310980031040222
366,netflix,13,ciepły start,time_s,36,1.5739911820273846,0.7729054924966476,2.0143416477017553,0.16278470899851527,9.13142999799311
367,netflix,13,ciepły start,total_cost,36,60.36155171539627,49.95885062909238,32.689896780538156,23.2645165818118,127.09738683359771
368,netflix,13,ciepły start,cost_per_node,36,0.6330266148135343,0.6011221853893461,0.07061356499291782,0.5516829036437986,0.8096716965433094
369,netflix,13,zimny start,time_s,31,0.1311299988388313,0.0009547340014250948,0.3930072827690876,0.000504648000060115,1.690454529998533
370,netflix,13,zimny start,total_cost,31,75.79416465991501,61.1866493132213,45.594314209889404,23.846938415570648,205.17426932582563
371,netflix,13,zimny start,cost_per_node,31,0.823509789376372,0.6895073296483728,0.26219646225506343,0.5677842479897773,1.441004924610072
372,netflix,14,ciepły start,time_s,36,1.6104372584999913,0.7945173810003325,2.0461277798328847,0.16756948300462682,9.303428950996022
373,netflix,14,ciepły start,total_cost,36,60.28964778530258,49.942672244821296,32.662021476800135,23.2645165818118,127.09738683359771
374,netflix,14,ciepły start,cost_per_node,36,0.6327528327452041,0.6009295855765951,0.07155915951763787,0.5516829036437986,0.8096716965433094
375,netflix,14,zimny start,time_s,31,0.11112629283865492,0.0010035629966296256,0.32232224618155364,0.0003393229999346658,1.1407700530035072
376,netflix,14,zimny start,total_cost,31,77.00702159688237,56.818485560029934,47.71741560986883,23.846938415570648,211.3220553488357
377,netflix,14,zimny start,cost_per_node,31,0.8316186063790757,0.7141601056804934,0.2645987979310325,0.5677842479897773,1.324316312475478
378,netflix,15,ciepły start,time_s,36,1.6010116526944733,0.802132895001705,2.026593814533516,0.1566580590006197,8.87267068199435
379,netflix,15,ciepły start,total_cost,36,60.502663178205125,50.47655892576691,32.59900732315475,23.2645165818118,127.09738683359771
380,netflix,15,ciepły start,cost_per_node,36,0.6319929176228485,0.6016101499873382,0.07331947084828612,0.5516829036437986,0.8155376434830347
381,netflix,15,zimny start,time_s,31,0.09356021193525521,0.0010346709968871437,0.29031022433780684,0.0003742379994946532,1.2618480759992965
382,netflix,15,zimny start,total_cost,31,74.46127454932353,56.203706957728926,43.80399204025803,24.332289943703024,192.36098898313094
383,netflix,15,zimny start,cost_per_node,31,0.8013852047144983,0.6749772414492087,0.22543428977210778,0.5658672079930935,1.277356976312021
384,roman_p_3,0,ciepły start,time_s,36,0.8319534795826056,0.5739472004934214,0.7824979495077986,0.15479985799902352,3.457559129994479
385,roman_p_3,0,ciepły start,total_cost,36,45.249999999999986,37.999999999999986,25.116158714489522,16.999999999999993,96.99999999999996
386,roman_p_3,0,ciepły start,cost_per_node,36,0.49739583333333304,0.47499999999999976,0.09599543097386008,0.3124999999999999,0.6749999999999997
387,roman_p_3,0,zimny start,time_s,35,0.9246814064845759,0.0008324739974341355,3.2202458568549344,0.000396889001422096,17.068559423001716
388,roman_p_3,0,zimny start,total_cost,35,54.05714285714283,39.999999999999986,35.70380014141091,14.999999999999993,167.99999999999991
389,roman_p_3,0,zimny start,cost_per_node,35,0.6099999999999999,0.4999999999999998,0.23518218845122144,0.32499999999999984,1.1749999999999996
390,roman_p_3,1,ciepły start,time_s,36,0.8387132033622038,0.5745761034995667,0.7825699026353552,0.08729859699815279,3.2858019660052378
391,roman_p_3,1,ciepły start,total_cost,36,45.55555555555554,38.999999999999986,25.00565015516571,14.999999999999993,97.99999999999996
392,roman_p_3,1,ciepły start,cost_per_node,36,0.494866201633414,0.4814814814814812,0.09854963083212875,0.3043478260869564,0.6829268292682924
393,roman_p_3,1,zimny start,time_s,35,0.7070330376576748,0.0008537609974155203,2.272737133126125,0.0003427569972700439,11.7840250510053
394,roman_p_3,1,zimny start,total_cost,35,55.542857142857116,39.999999999999986,37.54083490965917,14.999999999999993,181.99999999999991
395,roman_p_3,1,zimny start,cost_per_node,35,0.6179163169922143,0.49689440993788797,0.24710362995998886,0.3291925465838507,1.1707317073170727
396,roman_p_3,2,ciepły start,time_s,36,0.8751437868045792,0.6593906349989993,0.7972067954824071,0.010504923993721604,3.355811319001077
397,roman_p_3,2,ciepły start,total_cost,36,45.027777777777764,38.999999999999986,24.781889828906568,14.999999999999993,97.99999999999996
398,roman_p_3,2,ciepły start,cost_per_node,36,0.4893790773273116,0.4814814814814812,0.09821404034603513,0.3043478260869564,0.6829268292682924
399,roman_p_3,2,zimny start,time_s,35,0.624979853171057,0.0008851329985191114,2.156981484165346,0.0004310219956096262,11.686117288001697
400,roman_p_3,2,zimny start,total_cost,35,55.199999999999974,42.99999999999998,37.6343085026228,14.999999999999993,177.99999999999991
401,roman_p_3,2,zimny start,cost_per_node,35,0.6173129131468773,0.49689440993788797,0.2595521022646866,0.3043478260869564,1.1851851851851847
402,roman_p_3,3,ciepły start,time_s,36,0.8673658929441849,0.5862944780019461,0.8176713557223373,0.10075929100275972,3.464669907996722
403,roman_p_3,3,ciepły start,total_cost,36,45.249999999999986,38.999999999999986,25.41245476420679,17.999999999999993,100.99999999999996
404,roman_p_3,3,ciepły start,cost_per_node,36,0.4952528989767313,0.4844907407407405,0.09755302174018032,0.3043478260869564,0.6999999999999996
405,roman_p_3,3,zimny start,time_s,35,0.7038313052854002,0.0008680960017954931,2.496578185224072,0.0004340590021456592,13.20505282600061
406,roman_p_3,3,zimny start,total_cost,35,54.17142857142854,41.99999999999998,36.06895823140944,17.999999999999993,174.99999999999991
407,roman_p_3,3,zimny start,cost_per_node,35,0.6082206393024197,0.5093167701863351,0.23068043101598165,0.3043478260869564,1.1249999999999996
408,roman_p_3,4,ciepły start,time_s,36,0.9078720386112562,0.637486492501921,0.8102165980473586,0.15057922800042434,3.4883798919981928
409,roman_p_3,4,ciepły start,total_cost,36,45.44444444444443,38.999999999999986,24.90030917128131,18.999999999999993,100.99999999999996
410,roman_p_3,4,ciepły start,cost_per_node,36,0.49700922138620945,0.48780487804878025,0.09321422126264066,0.3081761006289307,0.7073170731707313
411,roman_p_3,4,zimny start,time_s,35,0.7100682397722267,0.0009212709992425516,2.524687784598793,0.0004156869981670752,13.464928258006694
412,roman_p_3,4,zimny start,total_cost,35,55.2285714285714,38.999999999999986,37.98148598081601,18.999999999999993,177.99999999999991
413,roman_p_3,4,zimny start,cost_per_node,35,0.612466724119368,0.5094339622641507,0.2322976558940018,0.3081761006289307,1.1194968553459115
414,roman_p_3,5,ciepły start,time_s,36,0.8317574436387076,0.5276423415016325,0.7930049074408585,0.16569208500004606,3.4571863820019644
415,roman_p_3,5,ciepły start,total_cost,36,45.33333333333332,39.999999999999986,24.75018037452309,18.999999999999993,99.99999999999996
416,roman_p_3,5,ciepły start,cost_per_node,36,0.4962909936576651,0.48780487804878025,0.09372947660555289,0.3081761006289307,0.7073170731707313
417,roman_p_3,5,zimny start,time_s,35,0.8216091592286829,0.0009293030016124249,2.6365908758991323,0.0003453359968261793,11.118094868994376
418,roman_p_3,5,zimny start,total_cost,35,54.371428571428545,42.99999999999998,35.43933151863045,18.999999999999993,166.99999999999991
419,roman_p_3,5,zimny start,cost_per_node,35,0.6082348625223298,0.5157232704402513,0.224383465418808,0.3081761006289307,1.1219512195121948
420,roman_p_3,6,ciepły start,time_s,36,0.8649496636106859,0.624715820496931,0.7929013827539855,0.1004910259944154,3.463948907003214
421,roman_p_3,6,ciepły start,total_cost,36,45.527777777777764,39.999999999999986,24.676751477697845,18.999999999999993,99.99999999999996
422,roman_p_3,6,ciepły start,cost_per_node,36,0.4988263177530444,0.4908160192713036,0.09466373302572602,0.3081761006289307,0.7073170731707313
423,roman_p_3,6,zimny start,time_s,35,0.8223707494573318,0.000857992003147956,2.690487680654987,0.0003475540070212446,11.50788954100426
424,roman_p_3,6,zimny start,total_cost,35,55.25714285714283,42.99999999999998,37.269560878379366,18.999999999999993,172.99999999999991
425,roman_p_3,6,zimny start,cost_per_node,35,0.6142853896343693,0.5157232704402513,0.2309274350575645,0.3081761006289307,1.1219512195121948
