,license_config,algorithm,metric,count,mean,std,min,max
47,duolingo_p_4,Algorytm losowy,cost_per_node,24,1.245208333333334,0.11982305039430896,1.0200000000000005,1.5200000000000005
48,duolingo_p_4,Algorytm losowy,license_group,24,19.916666666666668,13.934369977385654,2.0,48.0
49,duolingo_p_4,Algorytm losowy,license_individual,24,31.541666666666668,27.03295760921193,6.0,104.0
50,duolingo_p_4,Algorytm mrówkowy,time_s,24,2.629575413917337,3.1396880424711053,0.14929792200564407,11.074854821999908
51,duolingo_p_4,Algorytm mrówkowy,total_cost,24,73.75000000000001,55.58248864056254,14.000000000000005,174.00000000000006
52,duolingo_p_4,Algorytm mrówkowy,cost_per_node,24,0.799791666666667,0.06599537478303785,0.7000000000000002,0.9500000000000003
53,duolingo_p_4,Algorytm mrówkowy,license_group,24,13.208333333333334,11.594523319847728,2.0,38.0
54,duolingo_p_4,Algorytm mrówkowy,license_individual,24,20.916666666666668,25.800095494711485,1.0,98.0
55,duolingo_p_4,Algorytm zachłanny,time_s,24,0.000623007917056384,0.0003156316930606929,0.0002604740002425387,0.0013598189980257305
56,duolingo_p_4,Algorytm zachłanny,total_cost,24,76.7916666666667,56.97671466917652,15.000000000000005,177.00000000000006
57,duolingo_p_4,Algorytm zachłanny,cost_per_node,24,0.8395833333333337,0.06143070798922943,0.7400000000000002,0.9500000000000003
58,duolingo_p_4,Algorytm zachłanny,license_group,24,12.416666666666666,10.578553639389899,2.0,35.0
59,duolingo_p_4,Algorytm zachłanny,license_individual,24,27.125,28.098139347341288,3.0,109.0
60,duolingo_p_4,Przeszukiwanie tabu,time_s,24,1.266734083749725,1.1278787494376539,0.00169301699497737,4.450443695001013
61,duolingo_p_4,Przeszukiwanie tabu,total_cost,24,73.87500000000001,57.08141592040498,14.000000000000005,177.00000000000006
62,duolingo_p_4,Przeszukiwanie tabu,cost_per_node,24,0.7881250000000003,0.08468371461939503,0.6800000000000003,0.9500000000000003
63,duolingo_p_4,Przeszukiwanie tabu,license_group,24,12.458333333333334,10.496289889731292,2.0,35.0
64,duolingo_p_4,Przeszukiwanie tabu,license_individual,24,24.041666666666668,29.162929367183988,2.0,109.0
65,duolingo_p_4,Solver ILP,time_s,16,0.4906134752482103,0.5824493003006378,0.011970988001849037,1.7507857539967515
66,duolingo_p_4,Solver ILP,total_cost,16,47.00000000000002,43.77670613465569,14.000000000000005,149.00000000000006
67,duolingo_p_4,Solver ILP,cost_per_node,16,0.7409375000000002,0.07010037446404979,0.6800000000000003,0.9500000000000003
68,duolingo_p_4,Solver ILP,license_group,16,9.3125,8.799384448168329,2.0,31.0
69,duolingo_p_4,Solver ILP,license_individual,16,9.75,9.909591313469996,2.0,37.0
70,duolingo_p_4,Wyżarzanie symulowane,time_s,24,0.3817383931245786,0.29725466328818506,0.09374120800202944,1.056953257000714
71,duolingo_p_4,Wyżarzanie symulowane,total_cost,24,76.20833333333336,57.40548312446839,14.000000000000005,177.00000000000006
72,duolingo_p_4,Wyżarzanie symulowane,cost_per_node,24,0.825416666666667,0.07006079140827363,0.6800000000000003,0.9500000000000003
73,duolingo_p_4,Wyżarzanie symulowane,license_group,24,12.416666666666666,10.578553639389899,2.0,35.0
74,duolingo_p_4,Wyżarzanie symulowane,license_individual,24,26.541666666666668,28.57785577295312,0.0,109.0
75,duolingo_p_4,Zbiór dominujący,time_s,24,0.002739474167356093,0.002639297646302091,0.0003292109977337532,0.008313961996464059
76,duolingo_p_4,Zbiór dominujący,total_cost,24,73.33333333333336,54.567602003439724,14.000000000000005,180.00000000000006
77,duolingo_p_4,Zbiór dominujący,cost_per_node,24,0.8091666666666669,0.08188893149534487,0.7000000000000002,0.9500000000000003
78,duolingo_p_4,Zbiór dominujący,license_group,24,10.416666666666666,9.694986004280171,1.0,31.0
79,duolingo_p_4,Zbiór dominujący,license_individual,24,31.666666666666668,33.67706827406792,2.0,132.0
80,duolingo_p_5,Algorytm genetyczny,time_s,24,0.6255690031672808,0.4259278079761688,0.12198631600040244,1.4960677830022178
81,duolingo_p_5,Algorytm genetyczny,total_cost,24,83.3749999999999,62.64170891388712,16.999999999999982,189.9999999999998
82,duolingo_p_5,Algorytm genetyczny,cost_per_node,24,0.906249999999999,0.040439165260382395,0.8499999999999991,0.9999999999999989
83,duolingo_p_5,Algorytm genetyczny,license_group,24,9.541666666666666,8.612322651252413,1.0,28.0
84,duolingo_p_5,Algorytm genetyczny,license_individual,24,35.666666666666664,32.57722152545918,2.0,125.0
85,duolingo_p_5,Algorytm losowy,time_s,24,0.0006583024996871245,0.0002805032338184956,0.0003457120037637651,0.001173610995465424
86,duolingo_p_5,Algorytm losowy,total_cost,24,131.12499999999986,92.54249905008382,25.99999999999997,299.99999999999966
87,duolingo_p_5,Algorytm losowy,cost_per_node,24,1.465208333333332,0.1486349421047847,1.2049999999999987,1.819999999999998
88,duolingo_p_5,Algorytm losowy,license_group,24,19.916666666666668,13.934369977385654,2.0,48.0
89,duolingo_p_5,Algorytm losowy,license_individual,24,31.541666666666668,27.03295760921193,6.0,104.0
90,duolingo_p_5,Algorytm mrówkowy,time_s,24,3.054955961875445,3.6573957821967555,0.1366449979977915,13.390821086999496
91,duolingo_p_5,Algorytm mrówkowy,total_cost,24,83.66666666666657,62.699883271971345,16.999999999999982,187.9999999999998
92,duolingo_p_5,Algorytm mrówkowy,cost_per_node,24,0.9089583333333323,0.0382207309632131,0.8499999999999991,0.9999999999999989
93,duolingo_p_5,Algorytm mrówkowy,license_group,24,10.083333333333334,8.982672530884193,1.0,30.0
94,duolingo_p_5,Algorytm mrówkowy,license_individual,24,33.25,30.402016523507978,2.0,122.0
95,duolingo_p_5,Algorytm zachłanny,time_s,24,0.0006708960839508412,0.00034473335882745566,0.0003120809997199103,0.0016795670017017983
96,duolingo_p_5,Algorytm zachłanny,total_cost,24,85.33333333333324,63.760875741808235,17.99999999999998,190.9999999999998
97,duolingo_p_5,Algorytm zachłanny,cost_per_node,24,0.9285416666666656,0.030484463850162773,0.874999999999999,0.9999999999999989
98,duolingo_p_5,Algorytm zachłanny,license_group,24,9.291666666666666,8.497975035862657,1.0,28.0
99,duolingo_p_5,Algorytm zachłanny,license_individual,24,38.875,32.73917013104586,3.0,124.0
100,duolingo_p_5,Przeszukiwanie tabu,time_s,24,1.1459008634161971,1.3855972963038679,0.0009789679970708676,5.080628087998775
101,duolingo_p_5,Przeszukiwanie tabu,total_cost,24,84.3749999999999,63.662706645188244,16.999999999999982,190.9999999999998
102,duolingo_p_5,Przeszukiwanie tabu,cost_per_node,24,0.911249999999999,0.0435702830518392,0.8499999999999991,0.9999999999999989
103,duolingo_p_5,Przeszukiwanie tabu,license_group,24,9.458333333333334,8.500532805125482,1.0,29.0
104,duolingo_p_5,Przeszukiwanie tabu,license_individual,24,37.083333333333336,33.743168927582396,2.0,124.0
105,duolingo_p_5,Solver ILP,time_s,18,2.732172192332655,6.739174640142284,0.01907500199740753,26.58864093099692
106,duolingo_p_5,Solver ILP,total_cost,18,58.94444444444438,49.67597622975395,16.999999999999982,175.9999999999998
107,duolingo_p_5,Solver ILP,cost_per_node,18,0.872499999999999,0.04236570477610949,0.8399999999999991,0.9999999999999989
108,duolingo_p_5,Solver ILP,license_group,18,9.333333333333334,7.592566023652966,1.0,27.0
109,duolingo_p_5,Solver ILP,license_individual,18,12.277777777777779,14.76803207072053,2.0,51.0
110,duolingo_p_5,Wyżarzanie symulowane,time_s,24,0.38820325245887943,0.29971299214028485,0.0755592310015345,1.0945751760009443
111,duolingo_p_5,Wyżarzanie symulowane,total_cost,24,85.1249999999999,63.93224164487838,16.999999999999982,190.9999999999998
112,duolingo_p_5,Wyżarzanie symulowane,cost_per_node,24,0.921874999999999,0.03661825691005008,0.8499999999999991,0.9999999999999989
113,duolingo_p_5,Wyżarzanie symulowane,license_group,24,9.541666666666666,8.387253095784914,1.0,28.0
114,duolingo_p_5,Wyżarzanie symulowane,license_individual,24,37.416666666666664,33.92692488104482,0.0,124.0
115,duolingo_p_5,Zbiór dominujący,time_s,24,0.0032833258746904903,0.0031697970453471564,0.0004586469949572347,0.010422903003927786
116,duolingo_p_5,Zbiór dominujący,total_cost,24,83.66666666666657,62.36544937192636,16.999999999999982,189.9999999999998
117,duolingo_p_5,Zbiór dominujący,cost_per_node,24,0.9127083333333322,0.040753211841060025,0.8499999999999991,0.9999999999999989
118,duolingo_p_5,Zbiór dominujący,license_group,24,8.833333333333334,8.716135295688888,0.0,27.0
119,duolingo_p_5,Zbiór dominujący,license_individual,24,39.5,35.45603523777876,2.0,140.0
120,netflix,Algorytm genetyczny,time_s,24,0.35180950937562255,0.2830649957670421,0.08845648600254208,0.9137989560040296
121,netflix,Algorytm genetyczny,total_cost,24,61.25834813150601,46.90497281601016,11.038034938980463,156.74009613352257
122,netflix,Algorytm genetyczny,cost_per_node,24,0.6684875587672098,0.08350212338060625,0.5519017469490232,0.7837004806676129
123,netflix,Algorytm genetyczny,license_group,24,22.541666666666668,17.242463171829137,3.0,56.0
124,netflix,Algorytm genetyczny,license_individual,24,12.958333333333334,17.654853173552876,0.0,68.0
125,netflix,Algorytm losowy,time_s,24,0.0005504716661259105,0.00029955702098048644,0.0002315530000487342,0.0014420570005313491
126,netflix,Algorytm losowy,total_cost,24,105.23613086786933,78.23386283703636,17.364311680127475,257.63103041160673
127,netflix,Algorytm losowy,cost_per_node,24,1.1622062310005623,0.13573966269097348,0.8682155840063738,1.4118799914486952
128,netflix,Algorytm losowy,license_group,24,44.875,32.72588724010663,8.0,112.0
129,netflix,Algorytm losowy,license_individual,24,18.833333333333332,14.956943034174337,3.0,53.0
130,netflix,Algorytm mrówkowy,time_s,24,2.5482804179585705,2.9203140525138287,0.13417525900149485,8.899317556002643
131,netflix,Algorytm mrówkowy,total_cost,24,61.88987749368647,47.18850012910955,11.038034938980463,157.3331845780051
132,netflix,Algorytm mrówkowy,cost_per_node,24,0.6757364175331074,0.08981099862034853,0.5519017469490232,0.8079182588173163
133,netflix,Algorytm mrówkowy,license_group,24,23.583333333333332,17.859151025799598,3.0,55.0
134,netflix,Algorytm mrówkowy,license_individual,24,11.333333333333334,17.294549698542667,0.0,68.0
135,netflix,Algorytm zachłanny,time_s,24,0.0004684771247411845,0.00021305888073847203,0.0002356309996685013,0.0008665869972901419
136,netflix,Algorytm zachłanny,total_cost,24,62.80696795876596,47.3303534048745,12.125363753865106,157.3331845780051
137,netflix,Algorytm zachłanny,cost_per_node,24,0.6894309944629993,0.08136384307897522,0.5739778168269841,0.8178030662253586
138,netflix,Algorytm zachłanny,license_group,24,22.916666666666668,17.522449368854172,3.0,56.0
139,netflix,Algorytm zachłanny,license_individual,24,13.916666666666666,18.045634583916186,0.0,68.0
140,netflix,Przeszukiwanie tabu,time_s,24,1.3828343900004256,1.1171716272379335,0.30657336299918825,3.749341652001021
141,netflix,Przeszukiwanie tabu,total_cost,24,59.641083808356875,47.87232362257375,11.038034938980463,157.3331845780051
142,netflix,Przeszukiwanie tabu,cost_per_node,24,0.6290718892276416,0.07566182637050817,0.5519017469490232,0.7866659228900256
143,netflix,Przeszukiwanie tabu,license_group,24,24.333333333333332,17.804900807182925,5.0,56.0
144,netflix,Przeszukiwanie tabu,license_individual,24,8.333333333333334,18.277252830075223,0.0,68.0
145,netflix,Solver ILP,time_s,12,0.24644583191729907,0.32954184396447656,0.02838473800511565,1.107185508000839
146,netflix,Solver ILP,total_cost,12,40.96703514666381,40.719573643759944,11.038034938980463,121.4183843287851
147,netflix,Solver ILP,cost_per_node,12,0.6054993693392964,0.05479312316773556,0.5519017469490232,0.7331232160964636
148,netflix,Solver ILP,license_group,12,19.083333333333332,19.265882861271695,5.0,58.0
149,netflix,Solver ILP,license_individual,12,0.75,1.2154310870109943,0.0,3.0
150,netflix,Wyżarzanie symulowane,time_s,24,0.26572973529224936,0.2037092539140276,0.0615514989985968,0.6631140780009446
151,netflix,Wyżarzanie symulowane,total_cost,24,60.65839523743455,47.97975274069234,11.038034938980463,157.3331845780051
152,netflix,Wyżarzanie symulowane,cost_per_node,24,0.6488758262916705,0.07492669608364023,0.5519017469490232,0.7866659228900256
153,netflix,Wyżarzanie symulowane,license_group,24,23.333333333333332,17.309627044098818,4.0,56.0
154,netflix,Wyżarzanie symulowane,license_individual,24,10.958333333333334,18.152683755748953,0.0,68.0
155,netflix,Zbiór dominujący,time_s,24,0.0019442345007216015,0.0019607136909262812,0.0003011070002685301,0.006333566001558211
156,netflix,Zbiór dominujący,total_cost,24,63.100766401171654,47.43197227762403,12.125363753865106,157.3331845780051
157,netflix,Zbiór dominujący,cost_per_node,24,0.6937830555023735,0.07478745311549527,0.6021495179399043,0.8171440790648224
158,netflix,Zbiór dominujący,license_group,24,23.208333333333332,18.10831941081386,3.0,58.0
159,netflix,Zbiór dominujący,license_individual,24,13.708333333333334,16.763000578828276,1.0,63.0
160,roman_p_3,Algorytm genetyczny,time_s,24,0.33860948029117327,0.20608980884765604,0.11448061400005828,0.808515223005088
161,roman_p_3,Algorytm genetyczny,total_cost,24,45.41666666666665,33.726414195593826,6.999999999999997,118.99999999999994
162,roman_p_3,Algorytm genetyczny,cost_per_node,24,0.5256249999999998,0.13174673083973093,0.2799999999999999,0.8499999999999996
163,roman_p_3,Algorytm genetyczny,license_group,24,10.375,8.67185602720212,2.0,33.0
164,roman_p_3,Algorytm genetyczny,license_individual,24,14.291666666666666,16.17964143921148,0.0,62.0
165,roman_p_3,Algorytm losowy,time_s,24,0.00048234741704315337,0.00020170855517642823,0.0002578570056357421,0.0009550269969622605
166,roman_p_3,Algorytm losowy,total_cost,24,84.99999999999996,61.99088292013099,14.999999999999993,217.99999999999991
167,roman_p_3,Algorytm losowy,cost_per_node,24,0.9685416666666663,0.15962237479824648,0.5449999999999998,1.1699999999999995
168,roman_p_3,Algorytm losowy,license_group,24,18.458333333333332,13.104858596741122,2.0,48.0
169,roman_p_3,Algorytm losowy,license_individual,24,29.625,26.52449647106384,6.0,108.0
170,roman_p_3,Algorytm mrówkowy,time_s,24,1.0882350880010563,1.171406088632286,0.08633095300319837,3.551095663002343
171,roman_p_3,Algorytm mrówkowy,total_cost,24,45.24999999999998,34.032273685046555,6.999999999999997,116.99999999999994
172,roman_p_3,Algorytm mrówkowy,cost_per_node,24,0.5243749999999997,0.13040332501095603,0.2599999999999999,0.8499999999999996
173,roman_p_3,Algorytm mrówkowy,license_group,24,11.208333333333334,9.52789573313275,2.0,36.0
174,roman_p_3,Algorytm mrówkowy,license_individual,24,11.625,14.254861870832764,0.0,61.0
175,roman_p_3,Algorytm zachłanny,time_s,24,0.00042625625064829364,0.0001968951260833248,0.0002381110025453381,0.0010514229943510145
176,roman_p_3,Algorytm zachłanny,total_cost,24,48.583333333333314,36.223841136282964,6.999999999999997,125.99999999999994
177,roman_p_3,Algorytm zachłanny,cost_per_node,24,0.5624999999999998,0.13521319719484542,0.2799999999999999,0.8499999999999996
178,roman_p_3,Algorytm zachłanny,license_group,24,11.416666666666666,9.96915532886385,2.0,39.0
179,roman_p_3,Algorytm zachłanny,license_individual,24,14.333333333333334,16.164014424605064,1.0,62.0
180,roman_p_3,Przeszukiwanie tabu,time_s,24,0.7948780724182143,0.592993256874402,0.0070503829992958345,1.8860897539998405
181,roman_p_3,Przeszukiwanie tabu,total_cost,24,46.833333333333314,36.95904509714438,6.999999999999997,124.99999999999994
182,roman_p_3,Przeszukiwanie tabu,cost_per_node,24,0.5256249999999998,0.13387463717321835,0.2799999999999999,0.8499999999999996
183,roman_p_3,Przeszukiwanie tabu,license_group,24,11.333333333333334,9.72073832706078,2.0,39.0
184,roman_p_3,Przeszukiwanie tabu,license_individual,24,12.833333333333334,16.541559430893965,0.0,62.0
185,roman_p_3,Solver ILP,time_s,20,1.4825429562497447,2.4098735621153518,0.017523270995297935,9.52159783100069
186,roman_p_3,Solver ILP,total_cost,20,36.249999999999986,27.69737779722305,6.999999999999997,86.99999999999996
187,roman_p_3,Solver ILP,cost_per_node,20,0.4844999999999997,0.12043670536842158,0.3499999999999998,0.8499999999999996
188,roman_p_3,Solver ILP,license_group,20,9.8,8.420526299341079,2.0,29.0
189,roman_p_3,Solver ILP,license_individual,20,6.85,8.241582627780074,0.0,28.0
190,roman_p_3,Wyżarzanie symulowane,time_s,24,0.27485295283380157,0.2259219893756936,0.05519507500139298,0.8511162089998834
191,roman_p_3,Wyżarzanie symulowane,total_cost,24,48.083333333333314,36.548855530367966,6.999999999999997,125.99999999999994
192,roman_p_3,Wyżarzanie symulowane,cost_per_node,24,0.5487499999999997,0.13463517532495956,0.2799999999999999,0.8499999999999996
193,roman_p_3,Wyżarzanie symulowane,license_group,24,11.333333333333334,9.981141638399743,2.0,39.0
194,roman_p_3,Wyżarzanie symulowane,license_individual,24,14.083333333333334,16.37844996293623,0.0,62.0
195,roman_p_3,Zbiór dominujący,time_s,24,0.0018679420836633653,0.0018899785413270104,0.000299841005471535,0.006228491001820657
196,roman_p_3,Zbiór dominujący,total_cost,24,44.333333333333314,32.34685209691523,6.999999999999997,121.99999999999994
197,roman_p_3,Zbiór dominujący,cost_per_node,24,0.5239583333333331,0.13340832356753995,0.2749999999999999,0.8499999999999996
198,roman_p_3,Zbiór dominujący,license_group,24,8.5,7.1869446855422146,1.0,27.0
199,roman_p_3,Zbiór dominujący,license_individual,24,18.833333333333332,19.925222527079168,1.0,80.0
200,roman_p_4,Algorytm genetyczny,time_s,24,0.3773689622915602,0.21666508224682504,0.12712850500247438,0.7942729970018263
201,roman_p_4,Algorytm genetyczny,total_cost,24,53.99999999999995,39.99565193759243,8.999999999999993,137.9999999999999
202,roman_p_4,Algorytm genetyczny,cost_per_node,24,0.6241666666666661,0.13492885940913174,0.34999999999999964,0.9499999999999991
203,roman_p_4,Algorytm genetyczny,license_group,24,8.333333333333334,7.209092487460097,1.0,28.0
204,roman_p_4,Algorytm genetyczny,license_individual,24,20.666666666666668,19.396697761680233,0.0,76.0
205,roman_p_4,Algorytm losowy,time_s,24,0.0004718001664514304,0.00022419381241490892,0.000253865000559017,0.0011169889985467307
206,roman_p_4,Algorytm losowy,total_cost,24,103.45833333333324,74.67435341515187,17.999999999999986,258.9999999999998
207,roman_p_4,Algorytm losowy,cost_per_node,24,1.1733333333333322,0.18491282709208773,0.6699999999999995,1.3999999999999986
208,roman_p_4,Algorytm losowy,license_group,24,18.458333333333332,13.104858596741122,2.0,48.0
209,roman_p_4,Algorytm losowy,license_individual,24,29.625,26.52449647106384,6.0,108.0
210,roman_p_4,Algorytm mrówkowy,time_s,24,1.1631607956675605,1.2837175500674314,0.0721106890050578,4.4276533410011325
211,roman_p_4,Algorytm mrówkowy,total_cost,24,55.12499999999995,41.218729913137444,8.999999999999993,143.9999999999999
212,roman_p_4,Algorytm mrówkowy,cost_per_node,24,0.6349999999999995,0.1391355297980134,0.34499999999999964,0.9499999999999991
213,roman_p_4,Algorytm mrówkowy,license_group,24,9.833333333333334,8.971775388583266,1.0,34.0
214,roman_p_4,Algorytm mrówkowy,license_individual,24,15.791666666666666,20.256999148263635,0.0,76.0
215,roman_p_4,Algorytm zachłanny,time_s,24,0.00041523645813867915,0.00016114692184671247,0.0002099029952660203,0.000688018997607287
216,roman_p_4,Algorytm zachłanny,total_cost,24,57.54166666666662,43.25453398367533,8.999999999999993,156.99999999999986
217,roman_p_4,Algorytm zachłanny,cost_per_node,24,0.662916666666666,0.15031066862152279,0.34999999999999964,0.9499999999999991
218,roman_p_4,Algorytm zachłanny,license_group,24,9.25,8.03389558438928,1.0,32.0
219,roman_p_4,Algorytm zachłanny,license_individual,24,20.541666666666668,19.31203537033131,1.0,76.0
220,roman_p_4,Przeszukiwanie tabu,time_s,24,0.5792619390834565,0.46260653850602024,0.00729179399786517,1.6695355530027882
221,roman_p_4,Przeszukiwanie tabu,total_cost,24,56.16666666666662,43.78074489074395,8.999999999999993,156.99999999999986
222,roman_p_4,Przeszukiwanie tabu,cost_per_node,24,0.6358333333333327,0.14511364861546525,0.34999999999999964,0.9499999999999991
223,roman_p_4,Przeszukiwanie tabu,license_group,24,9.208333333333334,8.0756163671973,1.0,32.0
224,roman_p_4,Przeszukiwanie tabu,license_individual,24,19.333333333333332,19.9077583012179,0.0,76.0
225,roman_p_4,Solver ILP,time_s,20,1.570522423899456,2.703214510178679,0.011526517002494074,9.188691301998915
226,roman_p_4,Solver ILP,total_cost,20,45.14999999999996,35.035733638371916,8.999999999999993,114.9999999999999
227,roman_p_4,Solver ILP,cost_per_node,20,0.5989999999999994,0.12497999839974382,0.4399999999999996,0.9499999999999991
228,roman_p_4,Solver ILP,license_group,20,8.7,8.026928363164107,1.0,28.0
229,roman_p_4,Solver ILP,license_individual,20,10.35,11.837829637493343,0.0,39.0
230,roman_p_4,Wyżarzanie symulowane,time_s,24,0.2932449219585275,0.22275196396200145,0.06849910200253362,0.7750838330030092
231,roman_p_4,Wyżarzanie symulowane,total_cost,24,56.958333333333286,43.55753732674761,8.999999999999993,156.99999999999986
232,roman_p_4,Wyżarzanie symulowane,cost_per_node,24,0.647916666666666,0.14403288171279752,0.34999999999999964,0.9499999999999991
233,roman_p_4,Wyżarzanie symulowane,license_group,24,9.208333333333334,8.03784075843575,1.0,32.0
234,roman_p_4,Wyżarzanie symulowane,license_individual,24,20.125,19.66969087531461,0.0,76.0
235,roman_p_4,Zbiór dominujący,time_s,24,0.0019520535843184916,0.0019446167822722,0.0002905330038629472,0.0066175669999211095
236,roman_p_4,Zbiór dominujący,total_cost,24,52.583333333333286,37.90481977689431,8.999999999999993,133.9999999999999
237,roman_p_4,Zbiór dominujący,cost_per_node,24,0.6162499999999995,0.13376041202869748,0.33999999999999975,0.9499999999999991
238,roman_p_4,Zbiór dominujący,license_group,24,7.708333333333333,6.931209610642768,1.0,26.0
239,roman_p_4,Zbiór dominujący,license_individual,24,21.75,21.391282255202448,1.0,84.0
240,roman_p_5,Algorytm genetyczny,time_s,24,0.39109980429232866,0.22176622873416002,0.13407480000023497,0.8245978270060732
241,roman_p_5,Algorytm genetyczny,total_cost,24,61.708333333333314,45.72363023994092,10.999999999999998,160.99999999999997
242,roman_p_5,Algorytm genetyczny,cost_per_node,24,0.7104166666666666,0.14003040560090374,0.40999999999999986,0.9999999999999998
