run_id,algorithm,graph,n_nodes,n_edges,graph_params,license_config,rep,seed,sample,graph_seed,density,avg_degree,clustering,components,image_path,total_cost,time_ms,valid,issues,groups,group_size_mean,group_size_median,group_size_p90,license_counts_json,algo_params_json,warm_start,cost_per_node,notes,step,mutation_params_json,mutations
20250919_084952_dynamic_low_dynamic,AntColonyOptimization,random,20,23,"{'p': 0.1, 'seed': 42}",duolingo_super,0,12345,0,42,0.12105263157894737,2.3,0.08666666666666666,3,,185.44,152.18065899989597,True,0,10,2.0,1.0,5.0,"{""Family"": 3, ""Individual"": 7}","{""alpha"": 1.0, ""beta"": 2.0, ""evap"": 0.5, ""q0"": 0.9, ""num_ants"": 20, ""max_iter"": 100}",True,9.272,,0,"{""add_nodes_prob"": 0.02, ""remove_nodes_prob"": 0.01, ""add_edges_prob"": 0.06, ""remove_edges_prob"": 0.04, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 1, ""max_edges_remove"": 1, ""mode_nodes"": ""random"", ""mode_edges"": ""random"", ""add_node_attach_m"": 2, ""triadic_trials"": 20, ""rewire_prob"": 0.1}",
20250919_084952_dynamic_low_dynamic,AntColonyOptimization,random,20,23,"{'p': 0.1, 'seed': 42}",duolingo_super,0,13345,0,42,0.12105263157894737,2.3,0.08666666666666666,3,,185.44,157.477619999554,True,0,10,2.0,1.0,5.0,"{""Family"": 3, ""Individual"": 7}","{""alpha"": 1.0, ""beta"": 2.0, ""evap"": 0.5, ""q0"": 0.9, ""num_ants"": 20, ""max_iter"": 100}",True,9.272,,1,"{""add_nodes_prob"": 0.02, ""remove_nodes_prob"": 0.01, ""add_edges_prob"": 0.06, ""remove_edges_prob"": 0.04, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 1, ""max_edges_remove"": 1, ""mode_nodes"": ""random"", ""mode_edges"": ""random"", ""add_node_attach_m"": 2, ""triadic_trials"": 20, ""rewire_prob"": 0.1}",
20250919_084952_dynamic_low_dynamic,AntColonyOptimization,random,20,23,"{'p': 0.1, 'seed': 42}",duolingo_super,0,14345,0,42,0.12105263157894737,2.3,0.08666666666666666,3,,185.44,154.09281900065253,True,0,10,2.0,1.0,5.0,"{""Family"": 3, ""Individual"": 7}","{""alpha"": 1.0, ""beta"": 2.0, ""evap"": 0.5, ""q0"": 0.9, ""num_ants"": 20, ""max_iter"": 100}",True,9.272,,2,"{""add_nodes_prob"": 0.02, ""remove_nodes_prob"": 0.01, ""add_edges_prob"": 0.06, ""remove_edges_prob"": 0.04, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 1, ""max_edges_remove"": 1, ""mode_nodes"": ""random"", ""mode_edges"": ""random"", ""add_node_attach_m"": 2, ""triadic_trials"": 20, ""rewire_prob"": 0.1}",
20250919_084952_dynamic_low_dynamic,AntColonyOptimization,random,20,23,"{'p': 0.1, 'seed': 42}",duolingo_super,0,15345,0,42,0.12105263157894737,2.3,0.08666666666666666,3,,185.44,156.84473200053617,True,0,10,2.0,1.0,5.0,"{""Family"": 3, ""Individual"": 7}","{""alpha"": 1.0, ""beta"": 2.0, ""evap"": 0.5, ""q0"": 0.9, ""num_ants"": 20, ""max_iter"": 100}",True,9.272,,3,"{""add_nodes_prob"": 0.02, ""remove_nodes_prob"": 0.01, ""add_edges_prob"": 0.06, ""remove_edges_prob"": 0.04, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 1, ""max_edges_remove"": 1, ""mode_nodes"": ""random"", ""mode_edges"": ""random"", ""add_node_attach_m"": 2, ""triadic_trials"": 20, ""rewire_prob"": 0.1}",
20250919_084952_dynamic_low_dynamic,AntColonyOptimization,random,19,19,"{'p': 0.1, 'seed': 42}",duolingo_super,0,16345,0,42,0.1111111111111111,2.0,0.02982456140350877,4,,185.44,170.93323200060695,True,0,10,1.9,1.0,4.0,"{""Family"": 3, ""Individual"": 7}","{""alpha"": 1.0, ""beta"": 2.0, ""evap"": 0.5, ""q0"": 0.9, ""num_ants"": 20, ""max_iter"": 100}",True,9.76,,4,"{""add_nodes_prob"": 0.02, ""remove_nodes_prob"": 0.01, ""add_edges_prob"": 0.06, ""remove_edges_prob"": 0.04, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 1, ""max_edges_remove"": 1, ""mode_nodes"": ""random"", ""mode_edges"": ""random"", ""add_node_attach_m"": 2, ""triadic_trials"": 20, ""rewire_prob"": 0.1}",Removed nodes: [2]
20250919_084952_dynamic_low_dynamic,AntColonyOptimization,random,20,20,"{'p': 0.1, 'seed': 42}",duolingo_super,0,17345,0,42,0.10526315789473684,2.0,0.028333333333333332,4,,199.43,170.34042700015561,True,0,11,1.8181818181818181,1.0,4.0,"{""Family"": 3, ""Individual"": 8}","{""alpha"": 1.0, ""beta"": 2.0, ""evap"": 0.5, ""q0"": 0.9, ""num_ants"": 20, ""max_iter"": 100}",True,9.9715,,5,"{""add_nodes_prob"": 0.02, ""remove_nodes_prob"": 0.01, ""add_edges_prob"": 0.06, ""remove_edges_prob"": 0.04, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 1, ""max_edges_remove"": 1, ""mode_nodes"": ""random"", ""mode_edges"": ""random"", ""add_node_attach_m"": 2, ""triadic_trials"": 20, ""rewire_prob"": 0.1}",Added nodes: [20]
20250919_084952_dynamic_low_dynamic,AntColonyOptimization,random,20,20,"{'p': 0.1, 'seed': 42}",duolingo_super,0,18345,0,42,0.10526315789473684,2.0,0.028333333333333332,4,,199.43,167.55951399954938,True,0,11,1.8181818181818181,1.0,4.0,"{""Family"": 3, ""Individual"": 8}","{""alpha"": 1.0, ""beta"": 2.0, ""evap"": 0.5, ""q0"": 0.9, ""num_ants"": 20, ""max_iter"": 100}",True,9.9715,,6,"{""add_nodes_prob"": 0.02, ""remove_nodes_prob"": 0.01, ""add_edges_prob"": 0.06, ""remove_edges_prob"": 0.04, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 1, ""max_edges_remove"": 1, ""mode_nodes"": ""random"", ""mode_edges"": ""random"", ""add_node_attach_m"": 2, ""triadic_trials"": 20, ""rewire_prob"": 0.1}",
20250919_084952_dynamic_low_dynamic,AntColonyOptimization,random,20,20,"{'p': 0.1, 'seed': 42}",duolingo_super,0,19345,0,42,0.10526315789473684,2.0,0.028333333333333332,4,,199.43,170.9492769996359,True,0,11,1.8181818181818181,1.0,4.0,"{""Family"": 3, ""Individual"": 8}","{""alpha"": 1.0, ""beta"": 2.0, ""evap"": 0.5, ""q0"": 0.9, ""num_ants"": 20, ""max_iter"": 100}",True,9.9715,,7,"{""add_nodes_prob"": 0.02, ""remove_nodes_prob"": 0.01, ""add_edges_prob"": 0.06, ""remove_edges_prob"": 0.04, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 1, ""max_edges_remove"": 1, ""mode_nodes"": ""random"", ""mode_edges"": ""random"", ""add_node_attach_m"": 2, ""triadic_trials"": 20, ""rewire_prob"": 0.1}",
20250919_084952_dynamic_low_dynamic,AntColonyOptimization,random,20,20,"{'p': 0.1, 'seed': 42}",duolingo_super,0,20345,0,42,0.10526315789473684,2.0,0.028333333333333332,4,,199.43,167.7118369998425,True,0,11,1.8181818181818181,1.0,4.0,"{""Family"": 3, ""Individual"": 8}","{""alpha"": 1.0, ""beta"": 2.0, ""evap"": 0.5, ""q0"": 0.9, ""num_ants"": 20, ""max_iter"": 100}",True,9.9715,,8,"{""add_nodes_prob"": 0.02, ""remove_nodes_prob"": 0.01, ""add_edges_prob"": 0.06, ""remove_edges_prob"": 0.04, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 1, ""max_edges_remove"": 1, ""mode_nodes"": ""random"", ""mode_edges"": ""random"", ""add_node_attach_m"": 2, ""triadic_trials"": 20, ""rewire_prob"": 0.1}",
20250919_084952_dynamic_low_dynamic,AntColonyOptimization,random,20,20,"{'p': 0.1, 'seed': 42}",duolingo_super,0,21345,0,42,0.10526315789473684,2.0,0.028333333333333332,4,,199.43,171.6623949996574,True,0,11,1.8181818181818181,1.0,4.0,"{""Family"": 3, ""Individual"": 8}","{""alpha"": 1.0, ""beta"": 2.0, ""evap"": 0.5, ""q0"": 0.9, ""num_ants"": 20, ""max_iter"": 100}",True,9.9715,,9,"{""add_nodes_prob"": 0.02, ""remove_nodes_prob"": 0.01, ""add_edges_prob"": 0.06, ""remove_edges_prob"": 0.04, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 1, ""max_edges_remove"": 1, ""mode_nodes"": ""random"", ""mode_edges"": ""random"", ""add_node_attach_m"": 2, ""triadic_trials"": 20, ""rewire_prob"": 0.1}",
