run_id,algorithm,graph,n_nodes,n_edges,graph_params,license_config,rep,seed,sample,graph_seed,density,avg_degree,clustering,components,image_path,total_cost,time_ms,valid,issues,groups,group_size_mean,group_size_median,group_size_p90,license_counts_json,algo_params_json,warm_start,cost_per_node,notes,step,mutation_params_json,mutations
20250917_004430_dynamic_high_dynamic,ILPSolver,random,20,23,"{'p': 0.1, 'seed': 42}",duolingo_super,0,12345,0,42,0.12105263157894737,2.3,0.08666666666666666,3,,184.25,175.4833669983782,True,0,11,1.8181818181818181,1.0,5.0,"{""Family"": 2, ""Individual"": 9}","{""last_status"": ""Optimal"", ""last_objective"": 184.25000000000003}",False,9.2125,,0,"{""add_nodes_prob"": 0.12, ""remove_nodes_prob"": 0.08, ""add_edges_prob"": 0.3, ""remove_edges_prob"": 0.2, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 1, ""max_edges_remove"": 1, ""mode_nodes"": ""random"", ""mode_edges"": ""random"", ""add_node_attach_m"": 2, ""triadic_trials"": 20, ""rewire_prob"": 0.1}",
20250917_004430_dynamic_high_dynamic,ILPSolver,random,21,25,"{'p': 0.1, 'seed': 42}",duolingo_super,0,13345,0,42,0.11904761904761904,2.380952380952381,0.08163265306122448,2,,185.44,200.89537900639698,True,0,10,2.1,1.0,5.0,"{""Family"": 3, ""Individual"": 7}","{""last_status"": ""Optimal"", ""last_objective"": 185.44000000000005}",False,8.83047619047619,,1,"{""add_nodes_prob"": 0.12, ""remove_nodes_prob"": 0.08, ""add_edges_prob"": 0.3, ""remove_edges_prob"": 0.2, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 1, ""max_edges_remove"": 1, ""mode_nodes"": ""random"", ""mode_edges"": ""random"", ""add_node_attach_m"": 2, ""triadic_trials"": 20, ""rewire_prob"": 0.1}",Added nodes: [20]
20250917_004430_dynamic_high_dynamic,ILPSolver,random,21,26,"{'p': 0.1, 'seed': 42}",duolingo_super,0,14345,0,42,0.12380952380952381,2.4761904761904763,0.07528344671201814,2,,171.45000000000002,68.70428299589548,True,0,9,2.3333333333333335,1.0,6.0,"{""Individual"": 6, ""Family"": 3}","{""last_status"": ""Optimal"", ""last_objective"": 171.45}",False,8.164285714285715,,2,"{""add_nodes_prob"": 0.12, ""remove_nodes_prob"": 0.08, ""add_edges_prob"": 0.3, ""remove_edges_prob"": 0.2, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 1, ""max_edges_remove"": 1, ""mode_nodes"": ""random"", ""mode_edges"": ""random"", ""add_node_attach_m"": 2, ""triadic_trials"": 20, ""rewire_prob"": 0.1}",Added 1 edges
20250917_004430_dynamic_high_dynamic,ILPSolver,random,20,22,"{'p': 0.1, 'seed': 42}",duolingo_super,0,15345,0,42,0.11578947368421053,2.2,0.027380952380952377,3,,171.45000000000002,107.02319399570115,True,0,9,2.2222222222222223,1.0,5.0,"{""Individual"": 6, ""Family"": 3}","{""last_status"": ""Optimal"", ""last_objective"": 171.45}",False,8.572500000000002,,3,"{""add_nodes_prob"": 0.12, ""remove_nodes_prob"": 0.08, ""add_edges_prob"": 0.3, ""remove_edges_prob"": 0.2, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 1, ""max_edges_remove"": 1, ""mode_nodes"": ""random"", ""mode_edges"": ""random"", ""add_node_attach_m"": 2, ""triadic_trials"": 20, ""rewire_prob"": 0.1}",Removed nodes: [2]
20250917_004430_dynamic_high_dynamic,ILPSolver,random,21,24,"{'p': 0.1, 'seed': 42}",duolingo_super,0,16345,0,42,0.11428571428571428,2.2857142857142856,0.02607709750566893,3,,184.25,167.14576999947894,True,0,11,1.9090909090909092,1.0,6.0,"{""Individual"": 9, ""Family"": 2}","{""last_status"": ""Optimal"", ""last_objective"": 184.25000000000003}",False,8.773809523809524,,4,"{""add_nodes_prob"": 0.12, ""remove_nodes_prob"": 0.08, ""add_edges_prob"": 0.3, ""remove_edges_prob"": 0.2, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 1, ""max_edges_remove"": 1, ""mode_nodes"": ""random"", ""mode_edges"": ""random"", ""add_node_attach_m"": 2, ""triadic_trials"": 20, ""rewire_prob"": 0.1}",Added nodes: [21]; Added 1 edges
20250917_004430_dynamic_high_dynamic,ILPSolver,random,21,24,"{'p': 0.1, 'seed': 42}",duolingo_super,0,17345,0,42,0.11428571428571428,2.2857142857142856,0.02607709750566893,3,,184.25,202.5154709990602,True,0,11,1.9090909090909092,1.0,6.0,"{""Individual"": 9, ""Family"": 2}","{""last_status"": ""Optimal"", ""last_objective"": 184.25000000000003}",False,8.773809523809524,,5,"{""add_nodes_prob"": 0.12, ""remove_nodes_prob"": 0.08, ""add_edges_prob"": 0.3, ""remove_edges_prob"": 0.2, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 1, ""max_edges_remove"": 1, ""mode_nodes"": ""random"", ""mode_edges"": ""random"", ""add_node_attach_m"": 2, ""triadic_trials"": 20, ""rewire_prob"": 0.1}",
20250917_004430_dynamic_high_dynamic,ILPSolver,random,21,24,"{'p': 0.1, 'seed': 42}",duolingo_super,0,18345,0,42,0.11428571428571428,2.2857142857142856,0.02607709750566893,3,,184.25,199.01887798914686,True,0,11,1.9090909090909092,1.0,6.0,"{""Individual"": 9, ""Family"": 2}","{""last_status"": ""Optimal"", ""last_objective"": 184.25000000000003}",False,8.773809523809524,,6,"{""add_nodes_prob"": 0.12, ""remove_nodes_prob"": 0.08, ""add_edges_prob"": 0.3, ""remove_edges_prob"": 0.2, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 1, ""max_edges_remove"": 1, ""mode_nodes"": ""random"", ""mode_edges"": ""random"", ""add_node_attach_m"": 2, ""triadic_trials"": 20, ""rewire_prob"": 0.1}",
20250917_004430_dynamic_high_dynamic,ILPSolver,random,21,24,"{'p': 0.1, 'seed': 42}",duolingo_super,0,19345,0,42,0.11428571428571428,2.2857142857142856,0.02607709750566893,3,,184.25,220.8417920046486,True,0,11,1.9090909090909092,1.0,6.0,"{""Individual"": 9, ""Family"": 2}","{""last_status"": ""Optimal"", ""last_objective"": 184.25000000000003}",False,8.773809523809524,,7,"{""add_nodes_prob"": 0.12, ""remove_nodes_prob"": 0.08, ""add_edges_prob"": 0.3, ""remove_edges_prob"": 0.2, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 1, ""max_edges_remove"": 1, ""mode_nodes"": ""random"", ""mode_edges"": ""random"", ""add_node_attach_m"": 2, ""triadic_trials"": 20, ""rewire_prob"": 0.1}",
20250917_004430_dynamic_high_dynamic,ILPSolver,random,21,24,"{'p': 0.1, 'seed': 42}",duolingo_super,0,20345,0,42,0.11428571428571428,2.2857142857142856,0.02607709750566893,3,,184.25,168.1667840020964,True,0,11,1.9090909090909092,1.0,6.0,"{""Individual"": 9, ""Family"": 2}","{""last_status"": ""Optimal"", ""last_objective"": 184.25000000000003}",False,8.773809523809524,,8,"{""add_nodes_prob"": 0.12, ""remove_nodes_prob"": 0.08, ""add_edges_prob"": 0.3, ""remove_edges_prob"": 0.2, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 1, ""max_edges_remove"": 1, ""mode_nodes"": ""random"", ""mode_edges"": ""random"", ""add_node_attach_m"": 2, ""triadic_trials"": 20, ""rewire_prob"": 0.1}",
20250917_004430_dynamic_high_dynamic,ILPSolver,random,21,24,"{'p': 0.1, 'seed': 42}",duolingo_super,0,21345,0,42,0.11428571428571428,2.2857142857142856,0.02607709750566893,3,,184.25,187.82077300420497,True,0,11,1.9090909090909092,1.0,6.0,"{""Individual"": 9, ""Family"": 2}","{""last_status"": ""Optimal"", ""last_objective"": 184.25000000000003}",False,8.773809523809524,,9,"{""add_nodes_prob"": 0.12, ""remove_nodes_prob"": 0.08, ""add_edges_prob"": 0.3, ""remove_edges_prob"": 0.2, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 1, ""max_edges_remove"": 1, ""mode_nodes"": ""random"", ""mode_edges"": ""random"", ""add_node_attach_m"": 2, ""triadic_trials"": 20, ""rewire_prob"": 0.1}",
