mutation_method,mean_total_cost,mean_cost_per_node,mean_time_s
pref_pref,113.33631180542976,0.4763670035897295,1.6773748177479575
pref_triadic,70.08317558067378,0.4763885971367602,0.8619373931846875
rand_rewire,116.83171563917901,0.4917015315208471,1.8421276678190877
