,license_config,algorithm,warm_label,metric,count,mean,std,min,max
75,netflix,Algorytm losowy,zimny start,time_s,144,0.0007779637920369472,0.0003054303551203863,0.0003421170040383003,0.002603692999400664
76,netflix,Algorytm losowy,zimny start,total_cost,144,107.28493299562743,54.81920563908319,41.6431611137577,212.7133963961485
77,netflix,Algorytm losowy,zimny start,cost_per_node,144,1.1551099468438286,0.11168435638979968,0.9578407383349462,1.4418491738176382
78,netflix,Algorytm mrówkowy,ciepły start,time_s,144,3.5009053401036505,2.891746811993925,0.5899157830062904,9.748538915002428
79,netflix,Algorytm mrówkowy,ciepły start,total_cost,144,62.41373482022633,32.89606685446165,21.679034923246043,126.02961347170648
80,netflix,Algorytm mrówkowy,ciepły start,cost_per_node,144,0.6678518390784391,0.08237029037172526,0.5419758730811511,0.8155376434830347
81,netflix,Algorytm zachłanny,zimny start,time_s,144,0.0007749707846819041,0.0002819316064366943,0.0003382020004210062,0.0014880270027788356
82,netflix,Algorytm zachłanny,zimny start,total_cost,144,63.99045318731193,32.56752241693389,24.332289943703024,123.86170997938189
83,netflix,Algorytm zachłanny,zimny start,cost_per_node,144,0.6895845640924418,0.07199772906422398,0.5884887278605037,0.822335434656803
84,netflix,Przeszukiwanie tabu,ciepły start,time_s,144,1.9409830585067438,1.0488646659647478,0.7273330280004302,4.237192806998792
85,netflix,Przeszukiwanie tabu,ciepły start,total_cost,144,57.32091427155956,32.308630198550276,21.679034923246043,123.34400168270734
86,netflix,Przeszukiwanie tabu,ciepły start,cost_per_node,144,0.5987450924242221,0.050726015657118984,0.5419758730811511,0.7709000105169209
87,netflix,Solver ILP,zimny start,time_s,66,0.6862849336366432,0.4032042162604949,0.09557678800047142,1.690454529998533
88,netflix,Solver ILP,zimny start,total_cost,66,47.64338066205277,28.86531686509251,21.679034923246043,96.3908134870895
89,netflix,Solver ILP,zimny start,cost_per_node,66,0.5889746564170776,0.020241146498021053,0.5419758730811511,0.6309569865720863
90,netflix,Wyżarzanie symulowane,ciepły start,time_s,144,0.4003553170139437,0.2140181433356973,0.13801403700199444,0.771954961004667
91,netflix,Wyżarzanie symulowane,ciepły start,total_cost,144,60.64444874035861,34.55661741227016,21.679034923246043,127.09738683359771
92,netflix,Wyżarzanie symulowane,ciepły start,cost_per_node,144,0.6339099703356061,0.06978815242722038,0.5419758730811511,0.7845517705777637
93,netflix,Zbiór dominujący,zimny start,time_s,144,0.002572996819000966,0.0019126363122466267,0.000541856003110297,0.00723486299830256
94,netflix,Zbiór dominujący,zimny start,total_cost,144,64.08302949730756,33.49413412183643,23.232159813269643,125.54426194357411
95,netflix,Zbiór dominujący,zimny start,cost_per_node,144,0.6852703575876489,0.06986636251245401,0.580803995331741,0.8239138136100791
96,roman_p_3,Algorytm genetyczny,ciepły start,time_s,144,0.48823404978409396,0.20783598233791745,0.2081716469983803,0.9430597919999856
97,roman_p_3,Algorytm genetyczny,ciepły start,total_cost,144,44.520833333333314,22.634205425522556,17.999999999999993,90.99999999999996
98,roman_p_3,Algorytm genetyczny,ciepły start,cost_per_node,144,0.4891499684174155,0.08519530336162033,0.31677018633540355,0.6904761904761901
99,roman_p_3,Algorytm losowy,zimny start,time_s,144,0.0006633145620879885,0.00019319753978024742,0.0003427569972700439,0.0011464409981272183
100,roman_p_3,Algorytm losowy,zimny start,total_cost,144,89.02777777777774,45.67626190178986,28.999999999999986,184.99999999999991
101,roman_p_3,Algorytm losowy,zimny start,cost_per_node,144,0.968385117970366,0.14228114936838224,0.5999999999999998,1.1951219512195115
102,roman_p_3,Algorytm mrówkowy,ciepły start,time_s,144,1.4452959520628308,1.1168873934668129,0.3050253170003998,3.718611939002585
103,roman_p_3,Algorytm mrówkowy,ciepły start,total_cost,144,44.68749999999998,23.001814689736513,17.999999999999993,89.99999999999996
104,roman_p_3,Algorytm mrówkowy,ciepły start,cost_per_node,144,0.4907767508534088,0.08900349173210079,0.3043478260869564,0.6976744186046508
