,source,algorithm,metric,count,mean,median,std,min,max
37,roman_p_3,Przeszukiwanie tabu,total_cost,24,46.833333333333314,37.999999999999986,36.95904509714438,6.999999999999997,124.99999999999994
38,roman_p_3,Przeszukiwanie tabu,cost_per_node,24,0.5256249999999998,0.5449999999999998,0.13387463717321835,0.2799999999999999,0.8499999999999996
39,roman_p_3,Solver ILP,time_s,20,1.4825429562497447,0.40065329499702784,2.4098735621153518,0.017523270995297935,9.52159783100069
40,roman_p_3,Solver ILP,total_cost,20,36.249999999999986,25.99999999999999,27.69737779722305,6.999999999999997,86.99999999999996
41,roman_p_3,Solver ILP,cost_per_node,20,0.4844999999999997,0.4399999999999998,0.12043670536842158,0.3499999999999998,0.8499999999999996
42,roman_p_3,Wyżarzanie symulowane,time_s,24,0.27485295283380157,0.2001049005011737,0.2259219893756936,0.05519507500139298,0.8511162089998834
43,roman_p_3,Wyżarzanie symulowane,total_cost,24,48.083333333333314,38.999999999999986,36.548855530367966,6.999999999999997,125.99999999999994
44,roman_p_3,Wyżarzanie symulowane,cost_per_node,24,0.5487499999999997,0.5774999999999998,0.13463517532495956,0.2799999999999999,0.8499999999999996
45,roman_p_3,Zbiór dominujący,time_s,24,0.0018679420836633653,0.0010695064993342385,0.0018899785413270104,0.000299841005471535,0.006228491001820657
46,roman_p_3,Zbiór dominujący,total_cost,24,44.333333333333314,38.499999999999986,32.34685209691523,6.999999999999997,121.99999999999994
47,roman_p_3,Zbiór dominujący,cost_per_node,24,0.5239583333333331,0.4999999999999998,0.13340832356753995,0.2749999999999999,0.8499999999999996
48,roman_p_4,Algorytm genetyczny,time_s,24,0.3773689622915602,0.35784911600057967,0.21666508224682504,0.12712850500247438,0.7942729970018263
49,roman_p_4,Algorytm genetyczny,total_cost,24,53.99999999999995,43.499999999999964,39.99565193759243,8.999999999999993,137.9999999999999
50,roman_p_4,Algorytm genetyczny,cost_per_node,24,0.6241666666666661,0.6399999999999995,0.13492885940913174,0.34999999999999964,0.9499999999999991
51,roman_p_4,Algorytm losowy,time_s,24,0.0004718001664514304,0.00040550599806010723,0.00022419381241490892,0.000253865000559017,0.0011169889985467307
52,roman_p_4,Algorytm losowy,total_cost,24,103.45833333333324,84.49999999999993,74.67435341515187,17.999999999999986,258.9999999999998
53,roman_p_4,Algorytm losowy,cost_per_node,24,1.1733333333333322,1.2049999999999987,0.18491282709208773,0.6699999999999995,1.3999999999999986
54,roman_p_4,Algorytm mrówkowy,time_s,24,1.1631607956675605,0.7171462735022942,1.2837175500674314,0.0721106890050578,4.4276533410011325
55,roman_p_4,Algorytm mrówkowy,total_cost,24,55.12499999999995,43.499999999999964,41.218729913137444,8.999999999999993,143.9999999999999
56,roman_p_4,Algorytm mrówkowy,cost_per_node,24,0.6349999999999995,0.6649999999999995,0.1391355297980134,0.34499999999999964,0.9499999999999991
57,roman_p_4,Algorytm zachłanny,time_s,24,0.00041523645813867915,0.000390693501685746,0.00016114692184671247,0.0002099029952660203,0.000688018997607287
58,roman_p_4,Algorytm zachłanny,total_cost,24,57.54166666666662,46.99999999999996,43.25453398367533,8.999999999999993,156.99999999999986
