run_id,algorithm,graph,n_nodes,n_edges,graph_params,license_config,rep,seed,sample,graph_seed,density,avg_degree,clustering,components,image_path,total_cost,time_ms,valid,issues,groups,group_size_mean,group_size_median,group_size_p90,license_counts_json,algo_params_json,warm_start,cost_per_node,notes
20250918_154325_extensions_benchmark,AntColonyOptimization,small_world,100,300,"{'k': 6, 'p': 0.05, 'seed': 42}",netflix,0,12345,0,42,0.0606060606060606,6.0,0.5448571428571429,1,,1806.0,1745.8235829981277,True,0,28,3.571428571428572,4.0,4.0,"{""Premium"": 25, ""Standard"": 2, ""Basic"": 1}","{""alpha"": 1.0, ""beta"": 2.0, ""evap"": 0.5, ""q0"": 0.9, ""num_ants"": 20, ""max_iter"": 100}",True,18.06,
20250918_154325_extensions_benchmark,AntColonyOptimization,small_world,100,300,"{'k': 6, 'p': 0.05, 'seed': 1051}",netflix,0,13345,1,1051,0.0606060606060606,6.0,0.5299761904761905,1,,1823.0,1784.4245199958095,True,0,29,3.4482758620689653,4.0,4.0,"{""Premium"": 25, ""Standard"": 1, ""Basic"": 3}","{""alpha"": 1.0, ""beta"": 2.0, ""evap"": 0.5, ""q0"": 0.9, ""num_ants"": 20, ""max_iter"": 100}",True,18.23,
20250918_154325_extensions_benchmark,AntColonyOptimization,small_world,200,600,"{'k': 6, 'p': 0.05, 'seed': 42}",netflix,0,12345,0,42,0.0301507537688442,6.0,0.5332261904761905,1,,3694.0,6132.223796994367,True,0,58,3.4482758620689653,4.0,4.0,"{""Premium"": 50, ""Standard"": 5, ""Basic"": 3}","{""alpha"": 1.0, ""beta"": 2.0, ""evap"": 0.5, ""q0"": 0.9, ""num_ants"": 20, ""max_iter"": 100}",True,18.47,
20250918_154325_extensions_benchmark,AntColonyOptimization,small_world,200,600,"{'k': 6, 'p': 0.05, 'seed': 1051}",netflix,0,13345,1,1051,0.0301507537688442,6.0,0.5270595238095238,1,,3790.0,6261.202498993953,True,0,62,3.225806451612903,4.0,4.0,"{""Premium"": 48, ""Standard"": 7, ""Basic"": 7}","{""alpha"": 1.0, ""beta"": 2.0, ""evap"": 0.5, ""q0"": 0.9, ""num_ants"": 20, ""max_iter"": 100}",True,18.95,
20250918_154325_extensions_benchmark,AntColonyOptimization,scale_free,20,36,"{'m': 2, 'seed': 42}",netflix,0,12345,0,42,0.1894736842105263,3.6,0.4093894993894993,1,,465.0,198.10093500564108,True,0,11,1.818181818181818,1.0,4.0,"{""Premium"": 3, ""Basic"": 8}","{""alpha"": 1.0, ""beta"": 2.0, ""evap"": 0.5, ""q0"": 0.9, ""num_ants"": 20, ""max_iter"": 100}",True,23.25,
20250918_154325_extensions_benchmark,AntColonyOptimization,scale_free,20,36,"{'m': 2, 'seed': 1051}",netflix,0,13345,1,1051,0.1894736842105263,3.6,0.2195238095238095,1,,448.0,182.005973001651,True,0,10,2.0,1.0,4.0,"{""Premium"": 3, ""Standard"": 1, ""Basic"": 6}","{""alpha"": 1.0, ""beta"": 2.0, ""evap"": 0.5, ""q0"": 0.9, ""num_ants"": 20, ""max_iter"": 100}",True,22.4,
20250918_154325_extensions_benchmark,AntColonyOptimization,scale_free,50,96,"{'m': 2, 'seed': 42}",netflix,0,12345,0,42,0.0783673469387755,3.84,0.2608806121414816,1,,1226.0,832.1425080066547,True,0,28,1.7857142857142858,1.0,4.0,"{""Premium"": 7, ""Standard"": 4, ""Basic"": 17}","{""alpha"": 1.0, ""beta"": 2.0, ""evap"": 0.5, ""q0"": 0.9, ""num_ants"": 20, ""max_iter"": 100}",True,24.52,
20250918_154325_extensions_benchmark,AntColonyOptimization,scale_free,50,96,"{'m': 2, 'seed': 1051}",netflix,0,13345,1,1051,0.0783673469387755,3.84,0.1844320124320124,1,,1191.0,798.5749099971144,True,0,27,1.851851851851852,1.0,4.0,"{""Premium"": 6, ""Standard"": 6, ""Basic"": 15}","{""alpha"": 1.0, ""beta"": 2.0, ""evap"": 0.5, ""q0"": 0.9, ""num_ants"": 20, ""max_iter"": 100}",True,23.82,
20250918_154325_extensions_benchmark,AntColonyOptimization,scale_free,100,196,"{'m': 2, 'seed': 42}",netflix,0,12345,0,42,0.0395959595959595,3.92,0.1633878606773343,1,,2256.0,2433.372683997732,True,0,46,2.1739130434782608,2.0,4.0,"{""Premium"": 17, ""Standard"": 10, ""Basic"": 19}","{""alpha"": 1.0, ""beta"": 2.0, ""evap"": 0.5, ""q0"": 0.9, ""num_ants"": 20, ""max_iter"": 100}",True,22.56,
20250918_154325_extensions_benchmark,AntColonyOptimization,scale_free,100,196,"{'m': 2, 'seed': 1051}",netflix,0,13345,1,1051,0.0395959595959595,3.92,0.1103275874452345,1,,2386.0,2769.698113996128,True,0,52,1.9230769230769231,1.0,4.0,"{""Premium"": 15, ""Standard"": 10, ""Basic"": 27}","{""alpha"": 1.0, ""beta"": 2.0, ""evap"": 0.5, ""q0"": 0.9, ""num_ants"": 20, ""max_iter"": 100}",True,23.86,
20250918_154325_extensions_benchmark,AntColonyOptimization,scale_free,200,396,"{'m': 2, 'seed': 42}",netflix,0,12345,0,42,0.0198994974874371,3.96,0.1223573583279465,1,,4775.0,8899.317556002643,True,0,109,1.834862385321101,1.0,4.0,"{""Premium"": 29, ""Standard"": 12, ""Basic"": 68}","{""alpha"": 1.0, ""beta"": 2.0, ""evap"": 0.5, ""q0"": 0.9, ""num_ants"": 20, ""max_iter"": 100}",True,23.875,
20250918_154325_extensions_benchmark,AntColonyOptimization,scale_free,200,396,"{'m': 2, 'seed': 1051}",netflix,0,13345,1,1051,0.0198994974874371,3.96,0.103976732429364,1,,4708.0,8867.589681001846,True,0,104,1.9230769230769231,1.0,4.0,"{""Premium"": 30, ""Standard"": 16, ""Basic"": 58}","{""alpha"": 1.0, ""beta"": 2.0, ""evap"": 0.5, ""q0"": 0.9, ""num_ants"": 20, ""max_iter"": 100}",True,23.54,
20250918_154325_extensions_benchmark,SimulatedAnnealing,random,20,23,"{'p': 0.1, 'seed': 42}",netflix,0,12345,0,42,0.1210526315789473,2.3,0.0866666666666666,3,,432.0,86.13640799740097,True,0,8,2.5,2.5,4.0,"{""Standard"": 2, ""Basic"": 2, ""Premium"": 4}","{""initial_temperature"": 100.0, ""cooling_rate"": 0.995, ""min_temperature"": 0.001, ""max_iterations"": 20000, ""max_stall"": 2000}",True,21.6,
20250918_154325_extensions_benchmark,SimulatedAnnealing,random,20,17,"{'p': 0.1, 'seed': 1051}",netflix,0,13345,1,1051,0.0894736842105263,1.7,0.0,4,,445.0,74.56763200025307,True,0,9,2.2222222222222223,2.0,4.0,"{""Standard"": 5, ""Basic"": 2, ""Premium"": 2}","{""initial_temperature"": 100.0, ""cooling_rate"": 0.995, ""min_temperature"": 0.001, ""max_iterations"": 20000, ""max_stall"": 2000}",True,22.25,
20250918_154325_extensions_benchmark,SimulatedAnnealing,random,50,120,"{'p': 0.1, 'seed': 42}",netflix,0,12345,0,42,0.0979591836734693,4.8,0.0621904761904761,1,,946.0,134.70742000208702,True,0,16,3.125,4.0,4.0,"{""Standard"": 7, ""Premium"": 9}","{""initial_temperature"": 100.0, ""cooling_rate"": 0.995, ""min_temperature"": 0.001, ""max_iterations"": 20000, ""max_stall"": 2000}",True,18.92,
20250918_154325_extensions_benchmark,SimulatedAnnealing,random,50,117,"{'p': 0.1, 'seed': 1051}",netflix,0,13345,1,1051,0.0955102040816326,4.68,0.0838528138528138,2,,935.0,129.81309099995997,True,0,17,2.9411764705882355,4.0,4.0,"{""Basic"": 6, ""Premium"": 11}","{""initial_temperature"": 100.0, ""cooling_rate"": 0.995, ""min_temperature"": 0.001, ""max_iterations"": 20000, ""max_stall"": 2000}",True,18.7,
20250918_154325_extensions_benchmark,SimulatedAnnealing,random,100,474,"{'p': 0.1, 'seed': 42}",netflix,0,12345,0,42,0.0957575757575757,9.48,0.087823482073482,1,,1821.0,289.28203700343147,True,0,31,3.225806451612903,4.0,4.0,"{""Standard"": 1, ""Basic"": 7, ""Premium"": 23}","{""initial_temperature"": 100.0, ""cooling_rate"": 0.995, ""min_temperature"": 0.001, ""max_iterations"": 20000, ""max_stall"": 2000}",True,18.21,
20250918_154325_extensions_benchmark,SimulatedAnnealing,random,100,448,"{'p': 0.1, 'seed': 1051}",netflix,0,13345,1,1051,0.0905050505050505,8.96,0.1003813017048311,1,,1754.0,270.19198299967684,True,0,28,3.571428571428572,4.0,4.0,"{""Standard"": 3, ""Basic"": 2, ""Premium"": 23}","{""initial_temperature"": 100.0, ""cooling_rate"": 0.995, ""min_temperature"": 0.001, ""max_iterations"": 20000, ""max_stall"": 2000}",True,17.54,
20250918_154325_extensions_benchmark,SimulatedAnnealing,random,200,1963,"{'p': 0.1, 'seed': 42}",netflix,0,12345,0,42,0.098643216080402,19.63,0.1002832679199191,1,,3702.0,657.9161310000927,True,0,64,3.125,4.0,4.0,"{""Premium"": 43, ""Standard"": 8, ""Basic"": 13}","{""initial_temperature"": 100.0, ""cooling_rate"": 0.995, ""min_temperature"": 0.001, ""max_iterations"": 20000, ""max_stall"": 2000}",True,18.51,
20250918_154325_extensions_benchmark,SimulatedAnnealing,random,200,1923,"{'p': 0.1, 'seed': 1051}",netflix,0,13345,1,1051,0.0966331658291457,19.23,0.0954730847614731,1,,3674.0,663.1140780009446,True,0,62,3.225806451612903,4.0,4.0,"{""Premium"": 46, ""Standard"": 4, ""Basic"": 12}","{""initial_temperature"": 100.0, ""cooling_rate"": 0.995, ""min_temperature"": 0.001, ""max_iterations"": 20000, ""max_stall"": 2000}",True,18.37,
20250918_154325_extensions_benchmark,SimulatedAnnealing,small_world,20,60,"{'k': 6, 'p': 0.05, 'seed': 42}",netflix,0,12345,0,42,0.3157894736842105,6.0,0.4769047619047619,1,,335.0,70.07796900143148,True,0,5,4.0,4.0,4.0,"{""Premium"": 5}","{""initial_temperature"": 100.0, ""cooling_rate"": 0.995, ""min_temperature"": 0.001, ""max_iterations"": 20000, ""max_stall"": 2000}",True,16.75,
20250918_154325_extensions_benchmark,SimulatedAnnealing,small_world,20,60,"{'k': 6, 'p': 0.05, 'seed': 1051}",netflix,0,13345,1,1051,0.3157894736842105,6.0,0.505,1,,335.0,61.5514989985968,True,0,5,4.0,4.0,4.0,"{""Premium"": 5}","{""initial_temperature"": 100.0, ""cooling_rate"": 0.995, ""min_temperature"": 0.001, ""max_iterations"": 20000, ""max_stall"": 2000}",True,16.75,
20250918_154325_extensions_benchmark,SimulatedAnnealing,small_world,50,150,"{'k': 6, 'p': 0.05, 'seed': 42}",netflix,0,12345,0,42,0.1224489795918367,6.0,0.5492380952380952,1,,886.0,113.21869299717946,True,0,14,3.571428571428572,4.0,4.0,"{""Premium"": 12, ""Basic"": 1, ""Standard"": 1}","{""initial_temperature"": 100.0, ""cooling_rate"": 0.995, ""min_temperature"": 0.001, ""max_iterations"": 20000, ""max_stall"": 2000}",True,17.72,
20250918_154325_extensions_benchmark,SimulatedAnnealing,small_world,50,150,"{'k': 6, 'p': 0.05, 'seed': 1051}",netflix,0,13345,1,1051,0.1224489795918367,6.0,0.5627619047619047,1,,853.0,119.56160399859073,True,0,13,3.8461538461538463,4.0,4.0,"{""Premium"": 12, ""Standard"": 1}","{""initial_temperature"": 100.0, ""cooling_rate"": 0.995, ""min_temperature"": 0.001, ""max_iterations"": 20000, ""max_stall"": 2000}",True,17.06,
20250918_154325_extensions_benchmark,SimulatedAnnealing,small_world,100,300,"{'k': 6, 'p': 0.05, 'seed': 42}",netflix,0,12345,0,42,0.0606060606060606,6.0,0.5448571428571429,1,,1836.0,215.93320600368315,True,0,30,3.333333333333333,4.0,4.0,"{""Premium"": 23, ""Standard"": 4, ""Basic"": 3}","{""initial_temperature"": 100.0, ""cooling_rate"": 0.995, ""min_temperature"": 0.001, ""max_iterations"": 20000, ""max_stall"": 2000}",True,18.36,
20250918_154325_extensions_benchmark,SimulatedAnnealing,small_world,100,300,"{'k': 6, 'p': 0.05, 'seed': 1051}",netflix,0,13345,1,1051,0.0606060606060606,6.0,0.5299761904761905,1,,1787.0,236.75872500461992,True,0,29,3.4482758620689653,4.0,4.0,"{""Standard"": 3, ""Basic"": 3, ""Premium"": 23}","{""initial_temperature"": 100.0, ""cooling_rate"": 0.995, ""min_temperature"": 0.001, ""max_iterations"": 20000, ""max_stall"": 2000}",True,17.87,
20250918_154325_extensions_benchmark,SimulatedAnnealing,small_world,200,600,"{'k': 6, 'p': 0.05, 'seed': 42}",netflix,0,12345,0,42,0.0301507537688442,6.0,0.5332261904761905,1,,3722.0,533.3496029998059,True,0,60,3.333333333333333,4.0,4.0,"{""Premium"": 47, ""Standard"": 9, ""Basic"": 4}","{""initial_temperature"": 100.0, ""cooling_rate"": 0.995, ""min_temperature"": 0.001, ""max_iterations"": 20000, ""max_stall"": 2000}",True,18.61,
20250918_154325_extensions_benchmark,SimulatedAnnealing,small_world,200,600,"{'k': 6, 'p': 0.05, 'seed': 1051}",netflix,0,13345,1,1051,0.0301507537688442,6.0,0.5270595238095238,1,,3790.0,513.6024329985958,True,0,62,3.225806451612903,4.0,4.0,"{""Premium"": 48, ""Standard"": 7, ""Basic"": 7}","{""initial_temperature"": 100.0, ""cooling_rate"": 0.995, ""min_temperature"": 0.001, ""max_iterations"": 20000, ""max_stall"": 2000}",True,18.95,
20250918_154325_extensions_benchmark,SimulatedAnnealing,scale_free,20,36,"{'m': 2, 'seed': 42}",netflix,0,12345,0,42,0.1894736842105263,3.6,0.4093894993894993,1,,400.0,81.89876100368565,True,0,8,2.5,2.5,4.0,"{""Basic"": 4, ""Premium"": 4}","{""initial_temperature"": 100.0, ""cooling_rate"": 0.995, ""min_temperature"": 0.001, ""max_iterations"": 20000, ""max_stall"": 2000}",True,20.0,
20250918_154325_extensions_benchmark,SimulatedAnnealing,scale_free,20,36,"{'m': 2, 'seed': 1051}",netflix,0,13345,1,1051,0.1894736842105263,3.6,0.2195238095238095,1,,431.0,95.80866300530032,True,0,9,2.2222222222222223,2.0,4.0,"{""Standard"": 2, ""Basic"": 4, ""Premium"": 3}","{""initial_temperature"": 100.0, ""cooling_rate"": 0.995, ""min_temperature"": 0.001, ""max_iterations"": 20000, ""max_stall"": 2000}",True,21.55,
20250918_154325_extensions_benchmark,SimulatedAnnealing,scale_free,50,96,"{'m': 2, 'seed': 42}",netflix,0,12345,0,42,0.0783673469387755,3.84,0.2608806121414816,1,,1161.0,155.20059499976924,True,0,25,2.0,1.0,4.0,"{""Standard"": 4, ""Basic"": 13, ""Premium"": 8}","{""initial_temperature"": 100.0, ""cooling_rate"": 0.995, ""min_temperature"": 0.001, ""max_iterations"": 20000, ""max_stall"": 2000}",True,23.22,
20250918_154325_extensions_benchmark,SimulatedAnnealing,scale_free,50,96,"{'m': 2, 'seed': 1051}",netflix,0,13345,1,1051,0.0783673469387755,3.84,0.1844320124320124,1,,997.0,156.41833400150065,True,0,19,2.631578947368421,2.0,4.0,"{""Standard"": 4, ""Basic"": 6, ""Premium"": 9}","{""initial_temperature"": 100.0, ""cooling_rate"": 0.995, ""min_temperature"": 0.001, ""max_iterations"": 20000, ""max_stall"": 2000}",True,19.94,
20250918_154325_extensions_benchmark,SimulatedAnnealing,scale_free,100,196,"{'m': 2, 'seed': 42}",netflix,0,12345,0,42,0.0395959595959595,3.92,0.1633878606773343,1,,2271.0,289.4173259992385,True,0,49,2.0408163265306123,1.0,4.0,"{""Premium"": 15, ""Standard"": 9, ""Basic"": 25}","{""initial_temperature"": 100.0, ""cooling_rate"": 0.995, ""min_temperature"": 0.001, ""max_iterations"": 20000, ""max_stall"": 2000}",True,22.71,
20250918_154325_extensions_benchmark,SimulatedAnnealing,scale_free,100,196,"{'m': 2, 'seed': 1051}",netflix,0,13345,1,1051,0.0395959595959595,3.92,0.1103275874452345,1,,2139.0,283.4031290040002,True,0,43,2.3255813953488373,2.0,4.0,"{""Standard"": 11, ""Basic"": 16, ""Premium"": 16}","{""initial_temperature"": 100.0, ""cooling_rate"": 0.995, ""min_temperature"": 0.001, ""max_iterations"": 20000, ""max_stall"": 2000}",True,21.39,
20250918_154325_extensions_benchmark,SimulatedAnnealing,scale_free,200,396,"{'m': 2, 'seed': 42}",netflix,0,12345,0,42,0.0198994974874371,3.96,0.1223573583279465,1,,4775.0,587.8155059981509,True,0,109,1.834862385321101,1.0,4.0,"{""Premium"": 29, ""Standard"": 12, ""Basic"": 68}","{""initial_temperature"": 100.0, ""cooling_rate"": 0.995, ""min_temperature"": 0.001, ""max_iterations"": 20000, ""max_stall"": 2000}",True,23.875,
20250918_154325_extensions_benchmark,SimulatedAnnealing,scale_free,200,396,"{'m': 2, 'seed': 1051}",netflix,0,13345,1,1051,0.0198994974874371,3.96,0.103976732429364,1,,4756.0,557.7688209959888,True,0,108,1.851851851851852,1.0,4.0,"{""Premium"": 28, ""Standard"": 15, ""Basic"": 65}","{""initial_temperature"": 100.0, ""cooling_rate"": 0.995, ""min_temperature"": 0.001, ""max_iterations"": 20000, ""max_stall"": 2000}",True,23.78,
20250918_154325_extensions_benchmark,TabuSearch,random,20,23,"{'p': 0.1, 'seed': 42}",netflix,0,12345,0,42,0.1210526315789473,2.3,0.0866666666666666,3,,416.0,348.97193600045284,True,0,8,2.5,2.5,4.0,"{""Premium"": 4, ""Standard"": 1, ""Basic"": 3}",{},True,20.8,
20250918_154325_extensions_benchmark,TabuSearch,random,20,17,"{'p': 0.1, 'seed': 1051}",netflix,0,13345,1,1051,0.0894736842105263,1.7,0.0,4,,445.0,338.4236280035111,True,0,9,2.2222222222222223,2.0,4.0,"{""Premium"": 2, ""Standard"": 5, ""Basic"": 2}",{},True,22.25,
20250918_154325_extensions_benchmark,TabuSearch,random,50,120,"{'p': 0.1, 'seed': 42}",netflix,0,12345,0,42,0.0979591836734693,4.8,0.0621904761904761,1,,871.0,666.3069670030382,True,0,13,3.8461538461538463,4.0,4.0,"{""Premium"": 13}",{},True,17.42,
20250918_154325_extensions_benchmark,TabuSearch,random,50,117,"{'p': 0.1, 'seed': 1051}",netflix,0,13345,1,1051,0.0955102040816326,4.68,0.0838528138528138,2,,919.0,626.6093930025818,True,0,15,3.333333333333333,4.0,4.0,"{""Premium"": 12, ""Basic"": 2, ""Standard"": 1}",{},True,18.38,
20250918_154325_extensions_benchmark,TabuSearch,random,100,474,"{'p': 0.1, 'seed': 42}",netflix,0,12345,0,42,0.0957575757575757,9.48,0.087823482073482,1,,1770.0,1332.3329129998456,True,0,28,3.571428571428572,4.0,4.0,"{""Premium"": 23, ""Standard"": 4, ""Basic"": 1}",{},True,17.7,
20250918_154325_extensions_benchmark,TabuSearch,random,100,448,"{'p': 0.1, 'seed': 1051}",netflix,0,13345,1,1051,0.0905050505050505,8.96,0.1003813017048311,1,,1772.0,1333.0662330045016,True,0,28,3.571428571428572,4.0,4.0,"{""Premium"": 24, ""Standard"": 2, ""Basic"": 2}",{},True,17.72,
20250918_154325_extensions_benchmark,TabuSearch,random,200,1963,"{'p': 0.1, 'seed': 42}",netflix,0,12345,0,42,0.098643216080402,19.63,0.1002832679199191,1,,3555.0,3043.783323999378,True,0,57,3.508771929824561,4.0,4.0,"{""Premium"": 45, ""Standard"": 9, ""Basic"": 3}",{},True,17.775,
20250918_154325_extensions_benchmark,TabuSearch,random,200,1923,"{'p': 0.1, 'seed': 1051}",netflix,0,13345,1,1051,0.0966331658291457,19.23,0.0954730847614731,1,,3512.0,3013.4383479962707,True,0,54,3.703703703703704,4.0,4.0,"{""Premium"": 49, ""Standard"": 4, ""Basic"": 1}",{},True,17.56,
20250918_154325_extensions_benchmark,TabuSearch,small_world,20,60,"{'k': 6, 'p': 0.05, 'seed': 42}",netflix,0,12345,0,42,0.3157894736842105,6.0,0.4769047619047619,1,,335.0,312.28024599840865,True,0,5,4.0,4.0,4.0,"{""Premium"": 5}",{},True,16.75,
20250918_154325_extensions_benchmark,TabuSearch,small_world,20,60,"{'k': 6, 'p': 0.05, 'seed': 1051}",netflix,0,13345,1,1051,0.3157894736842105,6.0,0.505,1,,335.0,306.57336299918825,True,0,5,4.0,4.0,4.0,"{""Premium"": 5}",{},True,16.75,
20250918_154325_extensions_benchmark,TabuSearch,small_world,50,150,"{'k': 6, 'p': 0.05, 'seed': 42}",netflix,0,12345,0,42,0.1224489795918367,6.0,0.5492380952380952,1,,853.0,609.8819709950476,True,0,13,3.8461538461538463,4.0,4.0,"{""Premium"": 12, ""Standard"": 1}",{},True,17.06,
20250918_154325_extensions_benchmark,TabuSearch,small_world,50,150,"{'k': 6, 'p': 0.05, 'seed': 1051}",netflix,0,13345,1,1051,0.1224489795918367,6.0,0.5627619047619047,1,,853.0,584.3411969981389,True,0,13,3.8461538461538463,4.0,4.0,"{""Premium"": 12, ""Standard"": 1}",{},True,17.06,
20250918_154325_extensions_benchmark,TabuSearch,small_world,100,300,"{'k': 6, 'p': 0.05, 'seed': 42}",netflix,0,12345,0,42,0.0606060606060606,6.0,0.5448571428571429,1,,1787.0,1189.941466000164,True,0,29,3.4482758620689653,4.0,4.0,"{""Premium"": 23, ""Basic"": 3, ""Standard"": 3}",{},True,17.87,
20250918_154325_extensions_benchmark,TabuSearch,small_world,100,300,"{'k': 6, 'p': 0.05, 'seed': 1051}",netflix,0,13345,1,1051,0.0606060606060606,6.0,0.5299761904761905,1,,1836.0,1284.1371489994344,True,0,30,3.333333333333333,4.0,4.0,"{""Premium"": 23, ""Basic"": 3, ""Standard"": 4}",{},True,18.36,
20250918_154325_extensions_benchmark,TabuSearch,small_world,200,600,"{'k': 6, 'p': 0.05, 'seed': 42}",netflix,0,12345,0,42,0.0301507537688442,6.0,0.5332261904761905,1,,3722.0,2499.262576995534,True,0,60,3.333333333333333,4.0,4.0,"{""Premium"": 47, ""Standard"": 9, ""Basic"": 4}",{},True,18.61,
20250918_154325_extensions_benchmark,TabuSearch,small_world,200,600,"{'k': 6, 'p': 0.05, 'seed': 1051}",netflix,0,13345,1,1051,0.0301507537688442,6.0,0.5270595238095238,1,,3790.0,2794.5083980011987,True,0,62,3.225806451612903,4.0,4.0,"{""Premium"": 48, ""Standard"": 7, ""Basic"": 7}",{},True,18.95,
20250918_154325_extensions_benchmark,TabuSearch,scale_free,20,36,"{'m': 2, 'seed': 42}",netflix,0,12345,0,42,0.1894736842105263,3.6,0.4093894993894993,1,,366.0,359.6516520046862,True,0,6,3.333333333333333,4.0,4.0,"{""Premium"": 4, ""Standard"": 2}",{},True,18.3,
20250918_154325_extensions_benchmark,TabuSearch,scale_free,20,36,"{'m': 2, 'seed': 1051}",netflix,0,13345,1,1051,0.1894736842105263,3.6,0.2195238095238095,1,,335.0,361.895693000406,True,0,5,4.0,4.0,4.0,"{""Premium"": 5}",{},True,16.75,
20250918_154325_extensions_benchmark,TabuSearch,scale_free,50,96,"{'m': 2, 'seed': 42}",netflix,0,12345,0,42,0.0783673469387755,3.84,0.2608806121414816,1,,1076.0,753.0137420035317,True,0,22,2.272727272727273,2.0,4.0,"{""Basic"": 8, ""Standard"": 7, ""Premium"": 7}",{},True,21.52,
20250918_154325_extensions_benchmark,TabuSearch,scale_free,50,96,"{'m': 2, 'seed': 1051}",netflix,0,13345,1,1051,0.0783673469387755,3.84,0.1844320124320124,1,,934.0,808.8942530011991,True,0,16,3.125,4.0,4.0,"{""Standard"": 2, ""Basic"": 3, ""Premium"": 11}",{},True,18.68,
20250918_154325_extensions_benchmark,TabuSearch,scale_free,100,196,"{'m': 2, 'seed': 42}",netflix,0,12345,0,42,0.0395959595959595,3.92,0.1633878606773343,1,,2218.0,1694.005997000204,True,0,44,2.272727272727273,2.0,4.0,"{""Premium"": 15, ""Standard"": 16, ""Basic"": 13}",{},True,22.18,
20250918_154325_extensions_benchmark,TabuSearch,scale_free,100,196,"{'m': 2, 'seed': 1051}",netflix,0,13345,1,1051,0.0395959595959595,3.92,0.1103275874452345,1,,2211.0,1642.164197000966,True,0,45,2.2222222222222223,2.0,4.0,"{""Standard"": 22, ""Basic"": 12, ""Premium"": 11}",{},True,22.11,
20250918_154325_extensions_benchmark,TabuSearch,scale_free,200,396,"{'m': 2, 'seed': 42}",netflix,0,12345,0,42,0.0198994974874371,3.96,0.1223573583279465,1,,4775.0,3749.341652001021,True,0,109,1.834862385321101,1.0,4.0,"{""Premium"": 29, ""Standard"": 12, ""Basic"": 68}",{},True,23.875,
20250918_154325_extensions_benchmark,TabuSearch,scale_free,200,396,"{'m': 2, 'seed': 1051}",netflix,0,13345,1,1051,0.0198994974874371,3.96,0.103976732429364,1,,4756.0,3535.199065001507,True,0,108,1.851851851851852,1.0,4.0,"{""Premium"": 28, ""Standard"": 15, ""Basic"": 65}",{},True,23.78,
20250918_154325_extensions_benchmark,GeneticAlgorithm,random,20,23,"{'p': 0.1, 'seed': 42}",netflix,0,12345,0,42,0.1210526315789473,2.3,0.0866666666666666,3,,449.0,88.45648600254208,True,0,9,2.2222222222222223,2.0,4.0,"{""Premium"": 4, ""Standard"": 1, ""Basic"": 4}","{""population_size"": 30, ""generations"": 40, ""elite_fraction"": 0.2, ""crossover_rate"": 0.6}",True,22.45,
20250918_154325_extensions_benchmark,GeneticAlgorithm,random,20,17,"{'p': 0.1, 'seed': 1051}",netflix,0,13345,1,1051,0.0894736842105263,1.7,0.0,4,,462.0,100.33838399976958,True,0,10,2.0,2.0,4.0,"{""Premium"": 2, ""Standard"": 4, ""Basic"": 4}","{""population_size"": 30, ""generations"": 40, ""elite_fraction"": 0.2, ""crossover_rate"": 0.6}",True,23.1,
20250918_154325_extensions_benchmark,GeneticAlgorithm,random,50,120,"{'p': 0.1, 'seed': 42}",netflix,0,12345,0,42,0.0979591836734693,4.8,0.0621904761904761,1,,1048.0,180.64778700500028,True,0,20,2.5,2.5,4.0,"{""Premium"": 10, ""Standard"": 3, ""Basic"": 7}","{""population_size"": 30, ""generations"": 40, ""elite_fraction"": 0.2, ""crossover_rate"": 0.6}",True,20.96,
20250918_154325_extensions_benchmark,GeneticAlgorithm,random,50,117,"{'p': 0.1, 'seed': 1051}",netflix,0,13345,1,1051,0.0955102040816326,4.68,0.0838528138528138,2,,1013.0,179.56197100284044,True,0,19,2.631578947368421,2.0,4.0,"{""Premium"": 9, ""Standard"": 5, ""Basic"": 5}","{""population_size"": 30, ""generations"": 40, ""elite_fraction"": 0.2, ""crossover_rate"": 0.6}",True,20.26,
20250918_154325_extensions_benchmark,GeneticAlgorithm,random,100,474,"{'p': 0.1, 'seed': 42}",netflix,0,12345,0,42,0.0957575757575757,9.48,0.087823482073482,1,,1867.0,387.049584001943,True,0,33,3.0303030303030303,4.0,4.0,"{""Premium"": 21, ""Standard"": 4, ""Basic"": 8}","{""population_size"": 30, ""generations"": 40, ""elite_fraction"": 0.2, ""crossover_rate"": 0.6}",True,18.67,
20250918_154325_extensions_benchmark,GeneticAlgorithm,random,100,448,"{'p': 0.1, 'seed': 1051}",netflix,0,13345,1,1051,0.0905050505050505,8.96,0.1003813017048311,1,,1918.0,399.2406569959712,True,0,34,2.9411764705882355,4.0,4.0,"{""Premium"": 22, ""Standard"": 3, ""Basic"": 9}","{""population_size"": 30, ""generations"": 40, ""elite_fraction"": 0.2, ""crossover_rate"": 0.6}",True,19.18,
20250918_154325_extensions_benchmark,GeneticAlgorithm,random,200,1963,"{'p': 0.1, 'seed': 42}",netflix,0,12345,0,42,0.098643216080402,19.63,0.1002832679199191,1,,3638.0,897.653909996734,True,0,62,3.225806451612903,4.0,4.0,"{""Premium"": 44, ""Standard"": 6, ""Basic"": 12}","{""population_size"": 30, ""generations"": 40, ""elite_fraction"": 0.2, ""crossover_rate"": 0.6}",True,18.19,
