run_id,algorithm,graph,n_nodes,n_edges,graph_params,license_config,rep,seed,ego_id,density,avg_degree,clustering,components,total_cost,cost_per_node,time_ms,license_counts_json,algo_params_json,warm_start,valid,issues,groups,group_size_mean,group_size_median,group_size_p90,image_path,notes,step,mutation_params_json,mutations
20250910_205835_dynamic_real,ILPSolver,facebook_ego,55,213,"{""ego_id"": ""3980""}",duolingo_super,0,36345,3980,0.14343434343434344,7.745454545454545,0.6159318936282869,1,276.52000000000004,5.027636363636364,1182.4014330049977,"{""Family"": 9, ""Individual"": 1}",{},False,True,0,10,5.5,6.0,6.0,,,24,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",
20250910_205835_dynamic_real,ILPSolver,facebook_ego,56,219,"{""ego_id"": ""3980""}",duolingo_super,0,37345,3980,0.1422077922077922,7.821428571428571,0.5885649398524153,1,290.51,5.187678571428571,17818.062440957874,"{""Family"": 9, ""Individual"": 2}",{},False,True,0,11,5.090909090909091,6.0,6.0,,,25,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",Added nodes: [4042]; Added 3 edges
20250910_205835_dynamic_real,ILPSolver,facebook_ego,56,224,"{""ego_id"": ""3980""}",duolingo_super,0,38345,3980,0.14545454545454545,8.0,0.580605747535006,1,290.51,5.187678571428571,45666.223327978514,"{""Family"": 9, ""Individual"": 2}",{},False,True,0,11,5.090909090909091,6.0,6.0,,,26,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",Added 5 edges
20250910_205835_dynamic_real,ILPSolver,facebook_ego,56,224,"{""ego_id"": ""3980""}",duolingo_super,0,39345,3980,0.14545454545454545,8.0,0.580605747535006,1,290.51,5.187678571428571,45372.727564012166,"{""Family"": 9, ""Individual"": 2}",{},False,True,0,11,5.090909090909091,6.0,6.0,,,27,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",
20250910_205835_dynamic_real,ILPSolver,facebook_ego,56,224,"{""ego_id"": ""3980""}",duolingo_super,0,40345,3980,0.14545454545454545,8.0,0.580605747535006,1,290.51,5.187678571428571,45104.48272805661,"{""Family"": 9, ""Individual"": 2}",{},False,True,0,11,5.090909090909091,6.0,6.0,,,28,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",
20250910_205835_dynamic_real,ILPSolver,facebook_ego,56,224,"{""ego_id"": ""3980""}",duolingo_super,0,41345,3980,0.14545454545454545,8.0,0.580605747535006,1,290.51,5.187678571428571,46581.44085603999,"{""Family"": 9, ""Individual"": 2}",{},False,True,0,11,5.090909090909091,6.0,6.0,,,29,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",
20250910_205835_dynamic_real,ILPSolver,facebook_ego,56,224,"{""ego_id"": ""3980""}",duolingo_super,0,42345,3980,0.14545454545454545,8.0,0.580605747535006,1,290.51,5.187678571428571,44512.21038604854,"{""Family"": 9, ""Individual"": 2}",{},False,True,0,11,5.090909090909091,6.0,6.0,,,30,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",
20250910_205835_dynamic_real,ILPSolver,facebook_ego,56,224,"{""ego_id"": ""3980""}",duolingo_super,0,43345,3980,0.14545454545454545,8.0,0.580605747535006,1,290.51,5.187678571428571,44969.28156801732,"{""Family"": 9, ""Individual"": 2}",{},False,True,0,11,5.090909090909091,6.0,6.0,,,31,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",
20250910_205835_dynamic_real,ILPSolver,facebook_ego,56,225,"{""ego_id"": ""3980""}",duolingo_super,0,44345,3980,0.1461038961038961,8.035714285714286,0.5778421420928292,1,nan,0.0,60000.0,{},{},False,False,0,0,0.0,0.0,0.0,,timeout,32,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 1, ""max_nodes_remove"": 1, ""max_edges_add"": 5, ""max_edges_remove"": 3}",Added 1 edges
20250910_205835_dynamic_real,ILPSolver,facebook_ego,151,1843,"{""ego_id"": ""414""}",duolingo_super,0,12345,414,0.16273730684326712,24.410596026490065,0.7272371269176219,1,nan,0.0,60000.0,{},{},False,False,0,0,0.0,0.0,0.0,,timeout,0,"{""add_nodes_prob"": 0.05, ""remove_nodes_prob"": 0.03, ""add_edges_prob"": 0.15, ""remove_edges_prob"": 0.1, ""max_nodes_add"": 3, ""max_nodes_remove"": 2, ""max_edges_add"": 55, ""max_edges_remove"": 36}",
